Address:,USB0::0x0957::0x179B::MY54313421::0::INSTR,,Analog Channels,,,
,,,-0.032968750145,-0.208981259725988,-0.00254446963663213,
,,,-0.0329166668125,-0.208981259725988,-0.00254446963663213,
,,,-0.03286458348,-0.208981259725988,-0.00254446963663213,
,,,-0.0328125001475,-0.208981259725988,-0.00254446963663213,
,,,-0.032760416815,-0.208981259725988,-0.00254446963663213,
,,,-0.0327083334825,-0.208981259725988,-0.00254446963663213,
,,,-0.03265625015,-0.208981259725988,-0.00254446963663213,
,,,-0.0326041668175,-0.216267691925168,-0.0029062787652947,
,,,-0.032552083485,-0.216267691925168,-0.00254446963663213,
,,,-0.0325000001525,-0.208981259725988,-0.00254446963663213,
,,,-0.03244791682,-0.208981259725988,-0.00254446963663213,
,,,-0.0323958334875,-0.216267691925168,-0.0029062787652947,
,,,-0.032343750155,-0.208981259725988,-0.00254446963663213,
,,,-0.0322916668225,-0.216267691925168,-0.0029062787652947,
,,,-0.03223958349,-0.208981259725988,-0.00254446963663213,
,,,-0.0321875001575,-0.216267691925168,-0.00254446963663213,
,,,-0.032135416825,-0.208981259725988,-0.0029062787652947,
,,,-0.0320833334925,-0.208981259725988,-0.0029062787652947,
,,,-0.03203125016,-0.216267691925168,-0.0029062787652947,
,,,-0.0319791668275,-0.216267691925168,-0.00254446963663213,
,,,-0.031927083495,-0.216267691925168,-0.00254446963663213,
,,,-0.0318750001625,-0.216267691925168,-0.00254446963663213,
,,,-0.03182291683,-0.208981259725988,-0.00254446963663213,
,,,-0.0317708334975,-0.216267691925168,-0.00254446963663213,
,,,-0.031718750165,-0.208981259725988,-0.00254446963663213,
,,,-0.0316666668325,-0.208981259725988,-0.00254446963663213,
,,,-0.0316145835,-0.208981259725988,-0.00254446963663213,
,,,-0.0315625001675,-0.216267691925168,-0.00254446963663213,
,,,-0.031510416835,-0.208981259725988,-0.0029062787652947,
,,,-0.0314583335025,-0.208981259725988,-0.0029062787652947,
,,,-0.03140625017,-0.208981259725988,-0.00254446963663213,
,,,-0.0313541668375,-0.208981259725988,-0.00254446963663213,
,,,-0.031302083505,-0.208981259725988,-0.00254446963663213,
,,,-0.0312500001725,7.28147104103118,0.507244592648931,
,,,-0.03119791684,7.28875747323036,0.572008426679531,
,,,-0.0311458335075,7.28875747323036,0.629897887265543,
,,,-0.031093750175,7.30333033762872,0.680912974406965,
,,,-0.0310416668425,7.31790320202708,0.723968260717811,
,,,-0.03098958351,7.33247606642544,0.760872791841393,
,,,-0.0309375001775,7.36162179522216,0.793073804292362,
,,,-0.030885416845,7.37619465962052,0.820571298070718,
,,,-0.0308333335125,7.3834810918197,0.844088891433785,
,,,-0.03078125018,7.39805395621806,0.863264775252901,
,,,-0.0307291668475,7.39805395621806,0.879907995171379,
,,,-0.030677083515,7.40534038841724,0.893294932931894,
,,,-0.0306250001825,7.40534038841724,0.904149206791772,
,,,-0.03057291685,7.41262682061642,0.913194435008336,
,,,-0.0305208335175,7.4199132528156,0.920068808452925,
,,,-0.030468750185,7.44177254941314,0.925495945382863,
,,,-0.0304166668525,7.4563454138115,0.929475845798152,
,,,-0.03036458352,7.47091827820987,0.93200850969879,
,,,-0.0303125001875,7.48549114260823,0.933817555342102,
,,,-0.030260416855,7.50006400700659,0.934179364470765,
,,,-0.0302083335225,7.50735043920577,0.934179364470765,
,,,-0.03015625019,7.51463687140495,0.93345574621344,
,,,-0.0301041668575,7.52192330360413,0.932732127956115,
,,,-0.030052083525,7.52192330360413,0.930923082312802,
,,,-0.0300000001925,7.52920973580331,0.929114036669489,
,,,-0.02994791686,7.53649616800249,0.926943181897514,
,,,-0.0298958335275,7.55106903240085,0.924772327125538,
,,,-0.029843750195,7.57292832899839,0.9222396632249,
,,,-0.0297916668625,7.58750119339675,0.919706999324262,
,,,-0.02973958353,7.60207405779511,0.917174335423624,
,,,-0.0296875001975,7.61664692219347,0.914279862394324,
,,,-0.029635416865,7.62393335439265,0.912109007622348,
,,,-0.0295833335325,7.63121978659183,0.90957634372171,
,,,-0.0295312502,7.63121978659183,0.907043679821072,
,,,-0.0294791668675,7.63850621879101,0.904872825049097,
,,,-0.029427083535,7.64579265099019,0.902340161148459,
,,,-0.0293750002025,7.65307908318937,0.899807497247821,
,,,-0.02932291687,7.66765194758773,0.897636642475845,
,,,-0.0292708335375,7.68222481198609,0.895827596832532,
,,,-0.029218750205,7.70408410858363,0.89401855118922,
,,,-0.0291666668725,7.71137054078281,0.892209505545907,
,,,-0.02911458354,7.72594340518117,0.890400459902594,
,,,-0.0290625002075,7.74051626957953,0.888591414259281,
,,,-0.029010416875,7.74780270177871,0.887144177744631,
,,,-0.0289583335425,7.74780270177871,0.88569694122998,
,,,-0.02890625021,7.75508913397789,0.88424970471533,
,,,-0.0288541668775,7.75508913397789,0.883164277329342,
,,,-0.028802083545,7.76237556617707,0.881717040814692,
,,,-0.0287500002125,7.76966199837625,0.880993422557367,
,,,-0.02869791688,7.78423486277461,0.879907995171379,
,,,-0.0286458335475,7.79880772717297,0.879184376914054,
,,,-0.028593750215,7.81338059157133,0.878098949528066,
,,,-0.0285416668825,7.82795345596969,0.877737140399404,
,,,-0.02848958355,7.84981275256723,0.876651713013416,
,,,-0.0284375002175,7.85709918476641,0.875928094756091,
,,,-0.028385416885,7.86438561696559,0.875566285627428,
,,,-0.0283333335525,7.86438561696559,0.874842667370103,
,,,-0.02828125022,7.87167204916477,0.874119049112778,
,,,-0.0282291668875,7.87167204916477,0.873757239984116,
,,,-0.028177083555,7.87895848136395,0.873395430855453,
,,,-0.0281250002225,7.89353134576231,0.87303362172679,
,,,-0.02807291689,7.90810421016067,0.872671812598128,
,,,-0.0280208335575,7.92267707455903,0.872310003469465,
,,,-0.027968750225,7.93724993895739,0.872310003469465,
,,,-0.0279166668925,7.95182280335575,0.872310003469465,
,,,-0.02786458356,7.96639566775411,0.87158638521214,
,,,-0.0278125002275,7.97368209995329,0.871224576083478,
,,,-0.027760416895,7.98096853215247,0.87158638521214,
,,,-0.0277083335625,7.98096853215247,0.870862766954815,
,,,-0.02765625023,7.98825496435165,0.871224576083478,
,,,-0.0276041668975,7.98825496435165,0.870862766954815,
,,,-0.027552083565,7.99554139655083,0.870862766954815,
,,,-0.0275000002325,8.01011426094919,0.870500957826152,
,,,-0.0274479169,8.01011426094919,0.870500957826152,
,,,-0.0273958335675,8.03197355754673,0.870500957826152,
,,,-0.027343750235,8.05383285414428,0.870500957826152,
,,,-0.0272916669025,8.05383285414428,0.870500957826152,
,,,-0.02723958357,8.07569215074182,0.870500957826152,
,,,-0.0271875002375,8.082978582941,0.87013914869749,
,,,-0.027135416905,8.09026501514018,0.87013914869749,
,,,-0.0270833335725,8.09755144733936,0.87013914869749,
,,,-0.02703125024,8.10483787953854,0.869777339568827,
,,,-0.0269791669075,8.10483787953854,0.869777339568827,
,,,-0.026927083575,8.11212431173772,0.869777339568827,
,,,-0.0268750002425,8.1194107439369,0.869777339568827,
,,,-0.02682291691,8.13398360833526,0.869777339568827,
,,,-0.0267708335775,8.14855647273362,0.869777339568827,
,,,-0.026718750245,8.17041576933116,0.869777339568827,
,,,-0.0266666669125,8.18498863372952,0.87013914869749,
,,,-0.02661458358,8.1922750659287,0.869777339568827,
,,,-0.0265625002475,8.20684793032706,0.869777339568827,
,,,-0.026510416915,8.21413436252624,0.869777339568827,
,,,-0.0264583335825,8.21413436252624,0.869415530440165,
,,,-0.02640625025,8.22142079472542,0.869415530440165,
,,,-0.0263541669175,8.2287072269246,0.869415530440165,
,,,-0.026302083585,8.23599365912378,0.869415530440165,
,,,-0.0262500002525,8.25056652352214,0.869415530440165,
,,,-0.02619791692,8.27242582011968,0.869415530440165,
,,,-0.0261458335875,8.29428511671722,0.869415530440165,
,,,-0.026093750255,8.30885798111558,0.869415530440165,
,,,-0.0260416669225,8.31614441331476,0.869053721311502,
,,,-0.02598958359,8.32343084551394,0.869053721311502,
,,,-0.0259375002575,8.33071727771312,0.869053721311502,
,,,-0.025885416925,8.3380037099123,0.869053721311502,
,,,-0.0258333335925,8.3380037099123,0.869053721311502,
,,,-0.02578125026,8.34529014211148,0.869053721311502,
,,,-0.0257291669275,8.35257657431066,0.869053721311502,
,,,-0.025677083595,8.36714943870902,0.869053721311502,
,,,-0.0256250002625,8.38172230310738,0.869053721311502,
,,,-0.02557291693,8.38900873530656,0.869053721311502,
,,,-0.0255208335975,8.40358159970492,0.86869191218284,
,,,-0.025468750265,8.42544089630246,0.86869191218284,
,,,-0.0254166669325,8.43272732850164,0.86869191218284,
,,,-0.0253645836,8.44001376070082,0.86869191218284,
,,,-0.0253125002675,8.4473001929,0.86869191218284,
,,,-0.025260416935,8.45458662509918,0.86869191218284,
,,,-0.0252083336025,8.45458662509918,0.86869191218284,
,,,-0.02515625027,8.46187305729836,0.868330103054177,
,,,-0.0251041669375,8.47644592169672,0.86869191218284,
,,,-0.025052083605,8.4837323538959,0.868330103054177,
,,,-0.0250000002725,8.49830521829426,0.868330103054177,
,,,-0.02494791694,8.51287808269262,0.868330103054177,
,,,-0.0248958336075,8.53473737929016,0.868330103054177,
,,,-0.024843750275,8.54202381148934,0.868330103054177,
,,,-0.0247916669425,8.5565966758877,0.867968293925514,
,,,-0.02473958361,8.56388310808688,0.868330103054177,
,,,-0.0246875002775,8.57116954028606,0.867968293925514,
,,,-0.024635416945,8.57845597248524,0.867968293925514,
,,,-0.0245833336125,8.58574240468442,0.867968293925514,
,,,-0.02453125028,8.60031526908278,0.867968293925514,
,,,-0.0244791669475,8.61488813348114,0.867968293925514,
,,,-0.024427083615,8.62946099787951,0.867968293925514,
,,,-0.0243750002825,8.64403386227787,0.867968293925514,
,,,-0.02432291695,8.65860672667623,0.867968293925514,
,,,-0.0242708336175,8.66589315887541,0.867968293925514,
,,,-0.024218750285,8.67317959107459,0.867606484796852,
,,,-0.0241666669525,8.68046602327377,0.867606484796852,
,,,-0.02411458362,8.68046602327377,0.867606484796852,
,,,-0.0240625002875,8.68775245547295,0.867606484796852,
,,,-0.024010416955,8.69503888767213,0.867244675668189,
,,,-0.0239583336225,8.70961175207049,0.867606484796852,
,,,-0.02390625029,8.71689818426967,0.867606484796852,
,,,-0.0238541669575,8.73875748086721,0.867244675668189,
,,,-0.023802083625,8.75333034526557,0.867244675668189,
,,,-0.0237500002925,8.76790320966393,0.867244675668189,
,,,-0.02369791696,8.78247607406229,0.867244675668189,
,,,-0.0236458336275,8.78976250626147,0.867244675668189,
,,,-0.023593750295,8.79704893846065,0.867244675668189,
,,,-0.0235416669625,8.80433537065983,0.866882866539527,
,,,-0.02348958363,8.80433537065983,0.867244675668189,
,,,-0.0234375002975,8.81162180285901,0.866882866539527,
,,,-0.023385416965,8.81890823505819,0.866882866539527,
,,,-0.0233333336325,8.83348109945655,0.866882866539527,
,,,-0.0232812503,8.85534039605409,0.866882866539527,
,,,-0.0232291669675,8.86991326045245,0.866882866539527,
,,,-0.023177083635,8.88448612485081,0.866521057410864,
,,,-0.0231250003025,8.89905898924917,0.866521057410864,
,,,-0.02307291697,8.90634542144835,0.866521057410864,
,,,-0.0230208336375,8.91363185364753,0.866521057410864,
,,,-0.022968750305,8.91363185364753,0.866521057410864,
,,,-0.0229166669725,8.92091828584671,0.866159248282202,
,,,-0.02286458364,8.92820471804589,0.866159248282202,
,,,-0.0228125003075,8.93549115024507,0.866521057410864,
,,,-0.022760416975,8.95006401464343,0.866159248282202,
,,,-0.0227083336425,8.96463687904179,0.866159248282202,
,,,-0.02265625031,8.97920974344015,0.866159248282202,
,,,-0.0226041669775,9.00106904003769,0.865797439153539,
,,,-0.022552083645,9.01564190443605,0.865797439153539,
,,,-0.0225000003125,9.02292833663523,0.865797439153539,
,,,-0.02244791698,9.03021476883441,0.865797439153539,
,,,-0.0223958336475,9.03021476883441,0.865435630024876,
,,,-0.022343750315,9.03750120103359,0.865435630024876,
,,,-0.0222916669825,9.04478763323277,0.865435630024876,
,,,-0.02223958365,9.05936049763113,0.865435630024876,
,,,-0.0221875003175,9.06664692983031,0.865435630024876,
,,,-0.022135416985,9.08121979422867,0.865435630024876,
,,,-0.0220833336525,9.10307909082621,0.865435630024876,
,,,-0.02203125032,9.11765195522457,0.865435630024876,
,,,-0.0219791669875,9.13222481962293,0.865435630024876,
,,,-0.021927083655,9.13951125182211,0.865073820896214,
,,,-0.0218750003225,9.14679768402129,0.865073820896214,
,,,-0.02182291699,9.15408411622047,0.865073820896214,
,,,-0.0217708336575,9.15408411622047,0.865073820896214,
,,,-0.021718750325,9.16137054841965,0.864712011767551,
,,,-0.0216666669925,9.16137054841965,0.864712011767551,
,,,-0.02161458366,9.18322984501719,0.864712011767551,
,,,-0.0215625003275,9.19780270941556,0.864712011767551,
,,,-0.021510416995,9.21237557381392,0.864350202638889,
,,,-0.0214583336625,9.22694843821228,0.864350202638889,
,,,-0.02140625033,9.24880773480982,0.864350202638889,
,,,-0.0213541669975,9.256094167009,0.864350202638889,
,,,-0.021302083665,9.26338059920818,0.864350202638889,
,,,-0.0212500003325,9.26338059920818,0.864350202638889,
,,,-0.021197917,9.27066703140736,0.863988393510226,
,,,-0.0211458336675,9.27795346360654,0.864350202638889,
,,,-0.021093750335,9.28523989580572,0.863988393510226,
,,,-0.0210416670025,9.2925263280049,0.863988393510226,
,,,-0.02098958367,9.30709919240326,0.863988393510226,
,,,-0.0209375003375,9.3289584890008,0.863988393510226,
,,,-0.020885417005,9.35081778559834,0.863626584381564,
,,,-0.0208333336725,9.35810421779752,0.863626584381564,
,,,-0.02078125034,9.37267708219588,0.863626584381564,
,,,-0.0207291670075,9.37996351439506,0.863626584381564,
,,,-0.020677083675,9.37996351439506,0.863626584381564,
,,,-0.0206250003425,9.38724994659424,0.863264775252901,
,,,-0.02057291701,9.38724994659424,0.863264775252901,
,,,-0.0205208336775,9.4018228109926,0.863264775252901,
,,,-0.020468750345,9.40910924319178,0.862902966124238,
,,,-0.0204166670125,9.42368210759014,0.863264775252901,
,,,-0.02036458368,9.44554140418768,0.862902966124238,
,,,-0.0203125003475,9.46740070078522,0.862902966124238,
,,,-0.020260417015,9.48197356518358,0.862541156995576,
,,,-0.0202083336825,9.48925999738276,0.862541156995576,
,,,-0.02015625035,9.49654642958194,0.862541156995576,
,,,-0.0201041670175,9.49654642958194,0.862541156995576,
,,,-0.020052083685,9.50383286178112,0.862541156995576,
,,,-0.0200000003525,9.50383286178112,0.862179347866913,
,,,-0.01994791702,9.51840572617948,0.862179347866913,
,,,-0.0198958336875,9.53297859057784,0.862179347866913,
,,,-0.019843750355,9.5475514549762,0.861817538738251,
,,,-0.0197916670225,9.56212431937456,0.861817538738251,
,,,-0.01973958369,9.5839836159721,0.861817538738251,
,,,-0.0196875003575,9.60584291256964,0.861817538738251,
,,,-0.019635417025,9.60584291256964,0.861817538738251,
,,,-0.0195833336925,9.61312934476882,0.861817538738251,
,,,-0.01953125036,9.620415776968,0.861817538738251,
,,,-0.0194791670275,9.620415776968,0.861455729609588,
,,,-0.019427083695,9.63498864136636,0.861093920480926,
,,,-0.0193750003625,9.64956150576472,0.861455729609588,
,,,-0.01932291703,9.66413437016308,0.861093920480926,
,,,-0.0192708336975,9.67870723456144,0.861093920480926,
,,,-0.019218750365,9.6932800989598,0.861093920480926,
,,,-0.0191666670325,9.71513939555734,0.860732111352263,
,,,-0.0191145837,9.72242582775652,0.860732111352263,
,,,-0.0190625003675,9.7297122599557,0.860732111352263,
,,,-0.019010417035,9.7297122599557,0.860732111352263,
,,,-0.0189583337025,9.73699869215488,0.860732111352263,
,,,-0.01890625037,9.74428512435406,0.860732111352263,
,,,-0.0188541670375,9.75157155655324,0.8603703022236,
,,,-0.018802083705,9.7661444209516,0.8603703022236,
,,,-0.0187500003725,9.78071728534997,0.860008493094938,
,,,-0.01869791704,9.79529014974833,0.8603703022236,
,,,-0.0186458337075,9.82443587854505,0.860008493094938,
,,,-0.018593750375,9.83172231074423,0.860008493094938,
,,,-0.0185416670425,9.83900874294341,0.859646683966275,
