Address:,USB0::0x0957::0x179B::MY54313421::0::INSTR,,Analog Channels,,,
,,,-0.038385416725,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0383333333925,-0.230391407385468,-5.00275054946542E-05,
,,,-0.03828125006,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0382291667275,-0.225115024950355,-5.00275054946542E-05,
,,,-0.038177083395,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0381250000625,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03807291673,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0380208333975,-0.225115024950355,-5.00275054946542E-05,
,,,-0.037968750065,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0379166667325,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0378645834,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0378125000675,-0.225115024950355,-5.00275054946542E-05,
,,,-0.037760416735,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0377083334025,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03765625007,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0376041667375,-0.225115024950355,-5.00275054946542E-05,
,,,-0.037552083405,-0.225115024950355,0.000281630724202842,
,,,-0.0375000000725,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03744791674,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0373958334075,-0.225115024950355,-5.00275054946542E-05,
,,,-0.037343750075,-0.230391407385468,0.000281630724202842,
,,,-0.0372916667425,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03723958341,-0.225115024950355,0.000281630724202842,
,,,-0.0371875000775,-0.225115024950355,-5.00275054946542E-05,
,,,-0.037135416745,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0370833334125,-0.225115024950355,0.000281630724202842,
,,,-0.03703125008,-0.225115024950355,0.000281630724202842,
,,,-0.0369791667475,-0.225115024950355,0.000281630724202842,
,,,-0.036927083415,-0.225115024950355,0.000281630724202842,
,,,-0.0368750000825,-0.225115024950355,0.000281630724202842,
,,,-0.03682291675,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0367708334175,-0.225115024950355,0.000281630724202842,
,,,-0.036718750085,-0.230391407385468,0.000281630724202842,
,,,-0.0366666667525,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03661458342,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0365625000875,-0.225115024950355,-5.00275054946542E-05,
,,,-0.036510416755,-0.225115024950355,0.000281630724202842,
,,,-0.0364583334225,-0.225115024950355,0.000281630724202842,
,,,-0.03640625009,-0.225115024950355,0.000281630724202842,
,,,-0.0363541667575,-0.225115024950355,-5.00275054946542E-05,
,,,-0.036302083425,-0.225115024950355,0.000281630724202842,
,,,-0.0362500000925,-0.230391407385468,-5.00275054946542E-05,
,,,-0.03619791676,-0.230391407385468,-5.00275054946542E-05,
,,,-0.0361458334275,-0.225115024950355,-5.00275054946542E-05,
,,,-0.036093750095,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0360416667625,-0.225115024950355,0.000281630724202842,
,,,-0.03598958343,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0359375000975,-0.225115024950355,-5.00275054946542E-05,
,,,-0.035885416765,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0358333334325,-0.225115024950355,0.000281630724202842,
,,,-0.0357812501,-0.230391407385468,-5.00275054946542E-05,
,,,-0.0357291667675,-0.225115024950355,-5.00275054946542E-05,
,,,-0.035677083435,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0356250001025,-0.230391407385468,-5.00275054946542E-05,
,,,-0.03557291677,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0355208334375,-0.230391407385468,-5.00275054946542E-05,
,,,-0.035468750105,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0354166667725,-0.225115024950355,-0.00038168573519215,
,,,-0.03536458344,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0353125001075,-0.219838642515242,-5.00275054946542E-05,
,,,-0.035260416775,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0352083334425,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03515625011,-0.225115024950355,-0.00038168573519215,
,,,-0.0351041667775,-0.225115024950355,-0.00038168573519215,
,,,-0.035052083445,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0350000001125,-0.225115024950355,-0.00038168573519215,
,,,-0.03494791678,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0348958334475,-0.225115024950355,-5.00275054946542E-05,
,,,-0.034843750115,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0347916667825,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03473958345,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0346875001175,-0.225115024950355,-5.00275054946542E-05,
,,,-0.034635416785,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0345833334525,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03453125012,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0344791667875,-0.225115024950355,-5.00275054946542E-05,
,,,-0.034427083455,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0343750001225,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03432291679,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0342708334575,-0.219838642515242,-5.00275054946542E-05,
,,,-0.034218750125,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0341666667925,-0.230391407385468,-5.00275054946542E-05,
,,,-0.03411458346,-0.230391407385468,-5.00275054946542E-05,
,,,-0.0340625001275,-0.230391407385468,-5.00275054946542E-05,
,,,-0.034010416795,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0339583334625,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03390625013,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0338541667975,-0.225115024950355,-5.00275054946542E-05,
,,,-0.033802083465,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0337500001325,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0336979168,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0336458334675,-0.219838642515242,-5.00275054946542E-05,
,,,-0.033593750135,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0335416668025,-0.219838642515242,-5.00275054946542E-05,
,,,-0.03348958347,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0334375001375,-0.225115024950355,-5.00275054946542E-05,
,,,-0.033385416805,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0333333334725,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03328125014,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0332291668075,-0.219838642515242,-5.00275054946542E-05,
,,,-0.033177083475,-0.219838642515242,-5.00275054946542E-05,
,,,-0.0331250001425,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03307291681,-0.230391407385468,-5.00275054946542E-05,
,,,-0.0330208334775,-0.225115024950355,0.000281630724202842,
,,,-0.032968750145,-0.225115024950355,0.000281630724202842,
,,,-0.0329166668125,-0.225115024950355,0.000281630724202842,
,,,-0.03286458348,-0.225115024950355,0.000281630724202842,
,,,-0.0328125001475,-0.225115024950355,-5.00275054946542E-05,
,,,-0.032760416815,-0.225115024950355,0.000281630724202842,
,,,-0.0327083334825,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03265625015,-0.225115024950355,0.000281630724202842,
,,,-0.0326041668175,-0.225115024950355,0.000281630724202842,
,,,-0.032552083485,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0325000001525,-0.225115024950355,0.000281630724202842,
,,,-0.03244791682,-0.225115024950355,0.000281630724202842,
,,,-0.0323958334875,-0.225115024950355,-5.00275054946542E-05,
,,,-0.032343750155,-0.230391407385468,-5.00275054946542E-05,
,,,-0.0322916668225,-0.230391407385468,-5.00275054946542E-05,
,,,-0.03223958349,-0.225115024950355,0.000281630724202842,
,,,-0.0321875001575,-0.225115024950355,-5.00275054946542E-05,
,,,-0.032135416825,-0.230391407385468,-5.00275054946542E-05,
,,,-0.0320833334925,-0.230391407385468,-0.00038168573519215,
,,,-0.03203125016,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0319791668275,-0.225115024950355,-5.00275054946542E-05,
,,,-0.031927083495,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0318750001625,-0.219838642515242,-5.00275054946542E-05,
,,,-0.03182291683,-0.230391407385468,-5.00275054946542E-05,
,,,-0.0317708334975,-0.225115024950355,0.000281630724202842,
,,,-0.031718750165,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0316666668325,-0.230391407385468,-5.00275054946542E-05,
,,,-0.0316145835,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0315625001675,-0.230391407385468,-5.00275054946542E-05,
,,,-0.031510416835,-0.225115024950355,-5.00275054946542E-05,
,,,-0.0314583335025,-0.225115024950355,-5.00275054946542E-05,
,,,-0.03140625017,-0.225115024950355,-0.00038168573519215,
,,,-0.0313541668375,-0.230391407385468,-5.00275054946542E-05,
,,,-0.031302083505,-0.225115024950355,-0.00038168573519215,
,,,-0.0312500001725,7.23041335586458,0.513356912066229,
,,,-0.03119791684,7.25151888560504,0.57803026685724,
,,,-0.0311458335075,7.26734803291038,0.634412165905815,
,,,-0.031093750175,7.28317718021572,0.683165925671346,
,,,-0.0310416668425,7.29372994508594,0.724623204383533,
,,,-0.03098958351,7.30428270995617,0.761105609650258,
,,,-0.0309375001775,7.30955909239128,0.79261314147152,
,,,-0.030885416845,7.32011185726151,0.819477458077017,
,,,-0.0308333335125,7.33594100456685,0.842361875926144,
,,,-0.03078125018,7.35177015187219,0.861266395018902,
,,,-0.0307291668475,7.36759929917753,0.877185990044381,
,,,-0.030677083515,7.37815206404775,0.890452319232281,
,,,-0.0306250001825,7.38342844648287,0.901065382582601,
,,,-0.03057291685,7.39398121135309,0.909356838325039,
,,,-0.0305208335175,7.39925759378821,0.916321661148686,
,,,-0.030468750185,7.41508674109355,0.920964876364451,
,,,-0.0304166668525,7.42563950596377,0.924944775120821,
,,,-0.03036458352,7.436192270834,0.927598040958401,
,,,-0.0303125001875,7.45202141813934,0.929256332106888,
,,,-0.030260416855,7.46257418300956,0.929919648566283,
,,,-0.0302083335225,7.46785056544468,0.929919648566283,
,,,-0.03015625019,7.4784033303149,0.929256332106888,
,,,-0.0301041668575,7.48895609518513,0.928593015647493,
,,,-0.030052083525,7.49950886005536,0.926934724499006,
,,,-0.0300000001925,7.51006162492558,0.925276433350518,
,,,-0.02994791686,7.52589077223092,0.923286483972333,
,,,-0.0298958335275,7.53644353710115,0.921296534594148,
,,,-0.029843750195,7.54699630197138,0.918974926986266,
,,,-0.0297916668625,7.55227268440649,0.916321661148686,
,,,-0.02973958353,7.5575490668416,0.914000053540803,
,,,-0.0296875001975,7.56282544927672,0.911346787703224,
,,,-0.029635416865,7.56810183171183,0.909025180095341,
,,,-0.0295833335325,7.58393097901717,0.906703572487459,
,,,-0.0295312502,7.59448374388739,0.904381964879576,
,,,-0.0294791668675,7.60503650875762,0.902060357271694,
,,,-0.029427083535,7.62086565606296,0.899738749663811,
,,,-0.0293750002025,7.62614203849807,0.897417142055929,
,,,-0.02932291687,7.63141842093319,0.895427192677744,
,,,-0.0292708335375,7.64197118580341,0.893768901529256,
,,,-0.029218750205,7.64724756823853,0.891778952151071,
,,,-0.0291666668725,7.65780033310875,0.890120661002584,
,,,-0.02911458354,7.66835309797898,0.888462369854096,
,,,-0.0290625002075,7.67890586284921,0.886804078705609,
,,,-0.029010416875,7.69473501015455,0.885477445786819,
,,,-0.0289583335425,7.71056415745988,0.883819154638331,
,,,-0.02890625021,7.715840539895,0.882492521719541,
,,,-0.0288541668775,7.72111692233011,0.881497547030449,
,,,-0.028802083545,7.73166968720034,0.880502572341356,
,,,-0.0287500002125,7.74222245207056,0.879507597652264,
,,,-0.02869791688,7.75277521694079,0.878512622963171,
,,,-0.0286458335475,7.76860436424613,0.877517648274079,
,,,-0.028593750215,7.77388074668124,0.876854331814684,
,,,-0.0285416668825,7.78970989398658,0.876191015355289,
,,,-0.02848958355,7.80026265885681,0.875527698895894,
,,,-0.0284375002175,7.80553904129192,0.874532724206802,
,,,-0.028385416885,7.81081542372704,0.873869407747407,
,,,-0.0283333335525,7.82136818859726,0.873537749517709,
,,,-0.02828125022,7.82664457103238,0.873206091288012,
,,,-0.0282291668875,7.84247371833771,0.872542774828617,
,,,-0.028177083555,7.85302648320794,0.872211116598919,
,,,-0.0281250002225,7.86357924807817,0.871879458369222,
,,,-0.02807291689,7.87413201294839,0.871547800139524,
,,,-0.0280208335575,7.88468477781862,0.871216141909827,
,,,-0.027968750225,7.88996116025373,0.870884483680129,
,,,-0.0279166668925,7.89523754268885,0.870552825450432,
,,,-0.02786458356,7.90579030755907,0.870552825450432,
,,,-0.0278125002275,7.9163430724293,0.870221167220734,
,,,-0.027760416895,7.93217221973464,0.869889508991037,
,,,-0.0277083335625,7.94272498460487,0.869889508991037,
,,,-0.02765625023,7.95327774947509,0.869557850761339,
,,,-0.0276041668975,7.96910689678043,0.869557850761339,
,,,-0.027552083565,7.97438327921554,0.869226192531642,
,,,-0.0275000002325,7.97965966165066,0.869226192531642,
,,,-0.0274479169,7.99021242652088,0.869226192531642,
,,,-0.0273958335675,7.995488808956,0.869226192531642,
,,,-0.027343750235,8.00604157382622,0.869226192531642,
,,,-0.0272916669025,8.02187072113156,0.868562876072247,
,,,-0.02723958357,8.03242348600179,0.868894534301944,
,,,-0.0271875002375,8.04297625087202,0.868894534301944,
,,,-0.027135416905,8.05352901574224,0.868562876072247,
,,,-0.0270833335725,8.05880539817736,0.868562876072247,
,,,-0.02703125024,8.06408178061247,0.868562876072247,
,,,-0.0269791669075,8.06935816304758,0.868562876072247,
,,,-0.026927083575,8.07991092791781,0.868562876072247,
,,,-0.0268750002425,8.09046369278803,0.868231217842549,
,,,-0.02682291691,8.10629284009337,0.868562876072247,
,,,-0.0267708335775,8.1168456049636,0.868562876072247,
,,,-0.026718750245,8.13267475226894,0.868562876072247,
,,,-0.0266666669125,8.13795113470405,0.868562876072247,
,,,-0.02661458358,8.14850389957428,0.868562876072247,
,,,-0.0265625002475,8.15905666444451,0.868231217842549,
,,,-0.026510416915,8.16960942931473,0.868231217842549,
,,,-0.0264583335825,8.18016219418496,0.868562876072247,
,,,-0.02640625025,8.1959913414903,0.868231217842549,
,,,-0.0263541669175,8.21182048879564,0.867899559612852,
,,,-0.026302083585,8.22237325366586,0.867899559612852,
,,,-0.0262500002525,8.22764963610098,0.868231217842549,
,,,-0.02619791692,8.23292601853609,0.867899559612852,
,,,-0.0261458335875,8.2382024009712,0.868231217842549,
,,,-0.026093750255,8.24875516584143,0.867899559612852,
,,,-0.0260416669225,8.25403154827654,0.867899559612852,
,,,-0.02598958359,8.275137078017,0.867899559612852,
,,,-0.0259375002575,8.28568984288722,0.867567901383154,
,,,-0.025885416925,8.30151899019256,0.867899559612852,
,,,-0.0258333335925,8.31207175506279,0.867567901383154,
,,,-0.02578125026,8.3173481374979,0.867899559612852,
,,,-0.0257291669275,8.32262451993302,0.867567901383154,
,,,-0.025677083595,8.33845366723835,0.867567901383154,
,,,-0.0256250002625,8.34373004967347,0.867567901383154,
,,,-0.02557291693,8.37011196184903,0.867567901383154,
,,,-0.0255208335975,8.38066472671926,0.867899559612852,
,,,-0.025468750265,8.38594110915437,0.867567901383154,
,,,-0.0254166669325,8.39121749158949,0.867567901383154,
,,,-0.0253645836,8.40177025645971,0.867567901383154,
,,,-0.0253125002675,8.40704663889483,0.867236243153457,
,,,-0.025260416935,8.41759940376505,0.867567901383154,
,,,-0.0252083336025,8.42815216863528,0.867236243153457,
,,,-0.02515625027,8.43870493350551,0.867236243153457,
,,,-0.0251041669375,8.45453408081084,0.867236243153457,
,,,-0.025052083605,8.46508684568107,0.867236243153457,
,,,-0.0250000002725,8.4756396105513,0.867236243153457,
,,,-0.02494791694,8.48091599298641,0.867236243153457,
,,,-0.0248958336075,8.49146875785664,0.867236243153457,
,,,-0.024843750275,8.49674514029175,0.867236243153457,
,,,-0.0247916669425,8.51257428759709,0.866904584923759,
,,,-0.02473958361,8.52840343490243,0.866904584923759,
,,,-0.0246875002775,8.53895619977266,0.866904584923759,
,,,-0.024635416945,8.54950896464288,0.866904584923759,
,,,-0.0245833336125,8.554785347078,0.866904584923759,
,,,-0.02453125028,8.56533811194822,0.866572926694062,
,,,-0.0244791669475,8.57061449438334,0.866572926694062,
,,,-0.024427083615,8.58116725925356,0.866572926694062,
,,,-0.0243750002825,8.59172002412379,0.866572926694062,
,,,-0.02432291695,8.60227278899401,0.866572926694062,
,,,-0.0242708336175,8.61810193629935,0.866572926694062,
,,,-0.024218750285,8.63393108360469,0.866572926694062,
,,,-0.0241666669525,8.64448384847492,0.866241268464364,
,,,-0.02411458362,8.65503661334515,0.866572926694062,
,,,-0.0240625002875,8.66031299578026,0.866241268464364,
,,,-0.024010416955,8.67086576065049,0.866241268464364,
,,,-0.0239583336225,8.68669490795583,0.866241268464364,
,,,-0.02390625029,8.69724767282605,0.866241268464364,
,,,-0.0238541669575,8.70780043769628,0.866241268464364,
,,,-0.023802083625,8.72362958500162,0.865909610234667,
,,,-0.0237500002925,8.72890596743673,0.865909610234667,
,,,-0.02369791696,8.73418234987184,0.865909610234667,
,,,-0.0236458336275,8.74473511474207,0.865909610234667,
,,,-0.023593750295,8.75001149717718,0.865577952004969,
,,,-0.0235416669625,8.76056426204741,0.865577952004969,
,,,-0.02348958363,8.77111702691764,0.865577952004969,
,,,-0.0234375002975,8.79222255665809,0.865577952004969,
,,,-0.023385416965,8.80277532152832,0.865577952004969,
,,,-0.0233333336325,8.81332808639854,0.865577952004969,
,,,-0.0232812503,8.81860446883366,0.865246293775272,
,,,-0.0232291669675,8.82915723370388,0.865246293775272,
,,,-0.023177083635,8.83443361613899,0.865246293775272,
,,,-0.0231250003025,8.84498638100922,0.865246293775272,
,,,-0.02307291697,8.85553914587945,0.864914635545574,
,,,-0.0230208336375,8.87136829318479,0.864914635545574,
,,,-0.022968750305,8.88719744049013,0.864914635545574,
,,,-0.0229166669725,8.89775020536035,0.864914635545574,
,,,-0.02286458364,8.90302658779547,0.864914635545574,
,,,-0.0228125003075,8.90830297023058,0.864582977315877,
,,,-0.022760416975,8.91357935266569,0.864582977315877,
,,,-0.0227083336425,8.92413211753592,0.864582977315877,
,,,-0.02265625031,8.93996126484126,0.864582977315877,
,,,-0.0226041669775,8.9557904121466,0.864582977315877,
,,,-0.022552083645,8.96634317701682,0.864251319086179,
,,,-0.0225000003125,8.97689594188705,0.864251319086179,
,,,-0.02244791698,8.98744870675728,0.864582977315877,
,,,-0.0223958336475,8.99272508919239,0.864251319086179,
,,,-0.022343750315,9.00327785406262,0.863919660856482,
,,,-0.0222916669825,9.01383061893284,0.863919660856482,
,,,-0.02223958365,9.02438338380307,0.863919660856482,
,,,-0.0221875003175,9.04021253110841,0.863919660856482,
,,,-0.022135416985,9.05604167841375,0.863919660856482,
,,,-0.0220833336525,9.06659444328398,0.863919660856482,
,,,-0.02203125032,9.0771472081542,0.863919660856482,
,,,-0.0219791669875,9.08242359058931,0.863919660856482,
,,,-0.021927083655,9.09297635545954,0.863919660856482,
,,,-0.0218750003225,9.10352912032977,0.863588002626784,
,,,-0.02182291699,9.11935826763511,0.863588002626784,
,,,-0.0217708336575,9.13518741494045,0.863588002626784,
,,,-0.021718750325,9.14574017981067,0.863588002626784,
,,,-0.0216666669925,9.1562929446809,0.863256344397087,
,,,-0.02161458366,9.16684570955113,0.863256344397087,
,,,-0.0215625003275,9.17212209198624,0.863256344397087,
,,,-0.021510416995,9.18267485685647,0.863256344397087,
,,,-0.0214583336625,9.1985040041618,0.863256344397087,
,,,-0.02140625033,9.20905676903203,0.862924686167389,
,,,-0.0213541669975,9.22488591633737,0.862924686167389,
,,,-0.021302083665,9.23016229877248,0.862924686167389,
,,,-0.0212500003325,9.24071506364271,0.862924686167389,
,,,-0.021197917,9.24599144607782,0.862924686167389,
,,,-0.0211458336675,9.25654421094805,0.862593027937692,
,,,-0.021093750335,9.25654421094805,0.862593027937692,
,,,-0.0210416670025,9.27237335825339,0.862593027937692,
,,,-0.02098958367,9.28820250555873,0.862261369707994,
,,,-0.0209375003375,9.29875527042896,0.862261369707994,
,,,-0.020885417005,9.3145844177343,0.862261369707994,
,,,-0.0208333336725,9.32513718260452,0.861929711478297,
,,,-0.02078125034,9.33041356503963,0.861929711478297,
,,,-0.0207291670075,9.34624271234497,0.861929711478297,
,,,-0.020677083675,9.35151909478009,0.861929711478297,
,,,-0.0206250003425,9.36207185965031,0.861929711478297,
,,,-0.02057291701,9.38317738939077,0.861598053248599,
,,,-0.0205208336775,9.39373015426099,0.861598053248599,
,,,-0.020468750345,9.40428291913122,0.861598053248599,
,,,-0.0204166670125,9.40955930156633,0.861598053248599,
,,,-0.02036458368,9.42011206643656,0.861266395018902,
,,,-0.0203125003475,9.43066483130679,0.861598053248599,
,,,-0.020260417015,9.44121759617701,0.861266395018902,
,,,-0.0202083336825,9.45177036104724,0.861266395018902,
,,,-0.02015625035,9.47287589078769,0.861266395018902,
,,,-0.0201041670175,9.4781522732228,0.861266395018902,
,,,-0.020052083685,9.48870503809303,0.860934736789204,
,,,-0.0200000003525,9.49925780296326,0.860934736789204,
,,,-0.01994791702,9.50453418539837,0.860934736789204,
,,,-0.0198958336875,9.5150869502686,0.860934736789204,
,,,-0.019843750355,9.52563971513882,0.860603078559507,
,,,-0.0197916670225,9.54674524487928,0.860603078559507,
,,,-0.01973958369,9.5572980097495,0.860603078559507,
,,,-0.0196875003575,9.56785077461973,0.860271420329809,
,,,-0.019635417025,9.57840353948995,0.860603078559507,
,,,-0.0195833336925,9.58367992192507,0.860271420329809,
,,,-0.01953125036,9.58895630436018,0.860271420329809,
,,,-0.0194791670275,9.59950906923041,0.859939762100112,
,,,-0.019427083695,9.61006183410063,0.859939762100112,
,,,-0.0193750003625,9.62589098140597,0.859939762100112,
,,,-0.01932291703,9.6364437462762,0.859939762100112,
,,,-0.0192708336975,9.65754927601665,0.859939762100112,
,,,-0.019218750365,9.66282565845177,0.859608103870414,
,,,-0.0191666670325,9.66810204088688,0.859608103870414,
,,,-0.0191145837,9.67865480575711,0.859608103870414,
