Address:,USB0::0x0957::0x179B::MY54313421::0::INSTR,,Analog Channels,,,
,,,-0.0366666667525,-0.201694827526808,-0.00254446963663213,
,,,-0.03661458342,-0.201694827526808,-0.00254446963663213,
,,,-0.0365625000875,-0.208981259725988,-0.00254446963663213,
,,,-0.036510416755,-0.201694827526808,-0.00254446963663213,
,,,-0.0364583334225,-0.201694827526808,-0.00254446963663213,
,,,-0.03640625009,-0.201694827526808,-0.00254446963663213,
,,,-0.0363541667575,-0.201694827526808,-0.00254446963663213,
,,,-0.036302083425,-0.201694827526808,-0.00254446963663213,
,,,-0.0362500000925,-0.201694827526808,-0.00254446963663213,
,,,-0.03619791676,-0.201694827526808,-0.00254446963663213,
,,,-0.0361458334275,-0.201694827526808,-0.00218266050796956,
,,,-0.036093750095,-0.201694827526808,-0.00254446963663213,
,,,-0.0360416667625,-0.201694827526808,-0.00254446963663213,
,,,-0.03598958343,-0.201694827526808,-0.00254446963663213,
,,,-0.0359375000975,-0.194408395327628,-0.00254446963663213,
,,,-0.035885416765,-0.201694827526808,-0.00254446963663213,
,,,-0.0358333334325,-0.201694827526808,-0.00254446963663213,
,,,-0.0357812501,-0.201694827526808,-0.00254446963663213,
,,,-0.0357291667675,-0.201694827526808,-0.00254446963663213,
,,,-0.035677083435,-0.201694827526808,-0.00254446963663213,
,,,-0.0356250001025,-0.201694827526808,-0.00254446963663213,
,,,-0.03557291677,-0.208981259725988,-0.00254446963663213,
,,,-0.0355208334375,-0.201694827526808,-0.00254446963663213,
,,,-0.035468750105,-0.201694827526808,-0.00254446963663213,
,,,-0.0354166667725,-0.201694827526808,-0.00254446963663213,
,,,-0.03536458344,-0.201694827526808,-0.00254446963663213,
,,,-0.0353125001075,-0.201694827526808,-0.00254446963663213,
,,,-0.035260416775,-0.208981259725988,-0.00254446963663213,
,,,-0.0352083334425,-0.201694827526808,-0.00218266050796956,
,,,-0.03515625011,-0.201694827526808,-0.00254446963663213,
,,,-0.0351041667775,-0.201694827526808,-0.00254446963663213,
,,,-0.035052083445,-0.208981259725988,-0.00254446963663213,
,,,-0.0350000001125,-0.201694827526808,-0.00254446963663213,
,,,-0.03494791678,-0.201694827526808,-0.00254446963663213,
,,,-0.0348958334475,-0.201694827526808,-0.0029062787652947,
,,,-0.034843750115,-0.201694827526808,-0.00254446963663213,
,,,-0.0347916667825,-0.201694827526808,-0.00254446963663213,
,,,-0.03473958345,-0.201694827526808,-0.00254446963663213,
,,,-0.0346875001175,-0.201694827526808,-0.00254446963663213,
,,,-0.034635416785,-0.201694827526808,-0.00254446963663213,
,,,-0.0345833334525,-0.201694827526808,-0.00254446963663213,
,,,-0.03453125012,-0.208981259725988,-0.00254446963663213,
,,,-0.0344791667875,-0.201694827526808,-0.00254446963663213,
,,,-0.034427083455,-0.201694827526808,-0.00254446963663213,
,,,-0.0343750001225,-0.201694827526808,-0.00254446963663213,
,,,-0.03432291679,-0.201694827526808,-0.0029062787652947,
,,,-0.0342708334575,-0.201694827526808,-0.00254446963663213,
,,,-0.034218750125,-0.201694827526808,-0.00254446963663213,
,,,-0.0341666667925,-0.201694827526808,-0.00254446963663213,
,,,-0.03411458346,-0.201694827526808,-0.00254446963663213,
,,,-0.0340625001275,-0.201694827526808,-0.00254446963663213,
,,,-0.034010416795,-0.194408395327628,-0.00254446963663213,
,,,-0.0339583334625,-0.201694827526808,-0.00254446963663213,
,,,-0.03390625013,-0.201694827526808,-0.00254446963663213,
,,,-0.0338541667975,-0.201694827526808,-0.00254446963663213,
,,,-0.033802083465,-0.201694827526808,-0.00254446963663213,
,,,-0.0337500001325,-0.201694827526808,-0.00218266050796956,
,,,-0.0336979168,-0.201694827526808,-0.00218266050796956,
,,,-0.0336458334675,-0.194408395327628,-0.00254446963663213,
,,,-0.033593750135,-0.201694827526808,-0.00254446963663213,
,,,-0.0335416668025,-0.201694827526808,-0.00254446963663213,
,,,-0.03348958347,-0.201694827526808,-0.00254446963663213,
,,,-0.0334375001375,-0.201694827526808,-0.00254446963663213,
,,,-0.033385416805,-0.201694827526808,-0.00254446963663213,
,,,-0.0333333334725,-0.201694827526808,-0.00254446963663213,
,,,-0.03328125014,-0.201694827526808,-0.00254446963663213,
,,,-0.0332291668075,-0.201694827526808,-0.00254446963663213,
,,,-0.033177083475,-0.201694827526808,-0.00254446963663213,
,,,-0.0331250001425,-0.201694827526808,-0.00254446963663213,
,,,-0.03307291681,-0.201694827526808,-0.00254446963663213,
,,,-0.0330208334775,-0.201694827526808,-0.00254446963663213,
,,,-0.032968750145,-0.201694827526808,-0.00254446963663213,
,,,-0.0329166668125,-0.201694827526808,-0.00254446963663213,
,,,-0.03286458348,-0.208981259725988,-0.0029062787652947,
,,,-0.0328125001475,-0.201694827526808,-0.00254446963663213,
,,,-0.032760416815,-0.201694827526808,-0.00254446963663213,
,,,-0.0327083334825,-0.201694827526808,-0.00254446963663213,
,,,-0.03265625015,-0.201694827526808,-0.00254446963663213,
,,,-0.0326041668175,-0.201694827526808,-0.00254446963663213,
,,,-0.032552083485,-0.201694827526808,-0.00254446963663213,
,,,-0.0325000001525,-0.201694827526808,-0.00254446963663213,
,,,-0.03244791682,-0.194408395327628,-0.00254446963663213,
,,,-0.0323958334875,-0.201694827526808,-0.00254446963663213,
,,,-0.032343750155,-0.201694827526808,-0.00254446963663213,
,,,-0.0322916668225,-0.201694827526808,-0.00254446963663213,
,,,-0.03223958349,-0.201694827526808,-0.00254446963663213,
,,,-0.0321875001575,-0.194408395327628,-0.00254446963663213,
,,,-0.032135416825,-0.201694827526808,-0.00254446963663213,
,,,-0.0320833334925,-0.194408395327628,-0.00254446963663213,
,,,-0.03203125016,-0.194408395327628,-0.00254446963663213,
,,,-0.0319791668275,-0.201694827526808,-0.00254446963663213,
,,,-0.031927083495,-0.201694827526808,-0.00254446963663213,
,,,-0.0318750001625,-0.194408395327628,-0.00254446963663213,
,,,-0.03182291683,-0.201694827526808,-0.00254446963663213,
,,,-0.0317708334975,-0.194408395327628,-0.00254446963663213,
,,,-0.031718750165,-0.201694827526808,-0.00254446963663213,
,,,-0.0316666668325,-0.201694827526808,-0.00254446963663213,
,,,-0.0316145835,-0.201694827526808,-0.00254446963663213,
,,,-0.0315625001675,-0.201694827526808,-0.00254446963663213,
,,,-0.031510416835,-0.201694827526808,-0.00254446963663213,
,,,-0.0314583335025,-0.201694827526808,-0.00254446963663213,
,,,-0.03140625017,-0.201694827526808,-0.00254446963663213,
,,,-0.0313541668375,-0.201694827526808,-0.00254446963663213,
,,,-0.031302083505,-0.194408395327628,-0.00254446963663213,
,,,-0.0312500001725,5.29227505065501,0.733013488934375,
,,,-0.03119791684,5.29956148285419,0.758701937069418,
,,,-0.0311458335075,5.29956148285419,0.780772293917835,
,,,-0.031093750175,5.30684791505337,0.799948177736951,
,,,-0.0310416668425,5.30684791505337,0.816953206784092,
,,,-0.03098958351,5.31413434725255,0.831063762801932,
,,,-0.0309375001775,5.31413434725255,0.843727082305122,
,,,-0.030885416845,5.32142077945173,0.854219547036337,
,,,-0.0308333335125,5.32142077945173,0.863264775252901,
,,,-0.03078125018,5.32142077945173,0.870862766954815,
,,,-0.0307291668475,5.32870721165091,0.877013522142079,
,,,-0.030677083515,5.33599364385009,0.882440659072017,
,,,-0.0306250001825,5.34328007604927,0.886782368615968,
,,,-0.03057291685,5.34328007604927,0.890038650773931,
,,,-0.0305208335175,5.34328007604927,0.892933123803232,
,,,-0.030468750185,5.35785294044763,0.895103978575207,
,,,-0.0304166668525,5.35785294044763,0.89691302421852,
,,,-0.03036458352,5.36513937264681,0.897636642475845,
,,,-0.0303125001875,5.36513937264681,0.898722069861833,
,,,-0.030260416855,5.37242580484599,0.899083878990496,
,,,-0.0302083335225,5.37971223704517,0.899083878990496,
,,,-0.03015625019,5.38699866924435,0.899083878990496,
,,,-0.0301041668575,5.38699866924435,0.898722069861833,
,,,-0.030052083525,5.39428510144353,0.89836026073317,
,,,-0.0300000001925,5.39428510144353,0.897636642475845,
,,,-0.02994791686,5.39428510144353,0.897274833347183,
,,,-0.0298958335275,5.39428510144353,0.896551215089858,
,,,-0.029843750195,5.40157153364271,0.89546578770387,
,,,-0.0297916668625,5.40157153364271,0.894742169446545,
,,,-0.02973958353,5.40885796584189,0.893656742060557,
,,,-0.0296875001975,5.40885796584189,0.893294932931894,
,,,-0.029635416865,5.40885796584189,0.892209505545907,
,,,-0.0295833335325,5.40885796584189,0.891124078159919,
,,,-0.0295312502,5.41614439804107,0.890400459902594,
,,,-0.0294791668675,5.41614439804107,0.889676841645269,
,,,-0.029427083535,5.41614439804107,0.888953223387944,
,,,-0.0293750002025,5.41614439804107,0.888229605130618,
,,,-0.02932291687,5.41614439804107,0.887144177744631,
,,,-0.0292708335375,5.41614439804107,0.886782368615968,
,,,-0.029218750205,5.41614439804107,0.886058750358643,
,,,-0.0291666668725,5.42343083024025,0.885335132101318,
,,,-0.02911458354,5.41614439804107,0.884973322972655,
,,,-0.0290625002075,5.42343083024025,0.884611513843993,
,,,-0.029010416875,5.42343083024025,0.883887895586668,
,,,-0.0289583335425,5.42343083024025,0.883164277329342,
,,,-0.02890625021,5.42343083024025,0.88280246820068,
,,,-0.0288541668775,5.42343083024025,0.88280246820068,
,,,-0.028802083545,5.42343083024025,0.882078849943355,
,,,-0.0287500002125,5.42343083024025,0.881717040814692,
,,,-0.02869791688,5.42343083024025,0.88135523168603,
,,,-0.0286458335475,5.43071726243943,0.88135523168603,
,,,-0.028593750215,5.42343083024025,0.880993422557367,
,,,-0.0285416668825,5.43071726243943,0.880631613428704,
,,,-0.02848958355,5.43071726243943,0.880631613428704,
,,,-0.0284375002175,5.43800369463861,0.880631613428704,
,,,-0.028385416885,5.43800369463861,0.880269804300042,
,,,-0.0283333335525,5.43800369463861,0.880269804300042,
,,,-0.02828125022,5.43800369463861,0.879907995171379,
,,,-0.0282291668875,5.43800369463861,0.879907995171379,
,,,-0.028177083555,5.44529012683779,0.879907995171379,
,,,-0.0281250002225,5.45257655903697,0.879546186042717,
,,,-0.02807291689,5.45257655903697,0.879546186042717,
,,,-0.0280208335575,5.45257655903697,0.879546186042717,
,,,-0.027968750225,5.45257655903697,0.879546186042717,
,,,-0.0279166668925,5.45257655903697,0.879546186042717,
,,,-0.02786458356,5.46714942343533,0.879546186042717,
,,,-0.0278125002275,5.45986299123615,0.879184376914054,
,,,-0.027760416895,5.47443585563451,0.879184376914054,
,,,-0.0277083335625,5.47443585563451,0.879546186042717,
,,,-0.02765625023,5.48172228783369,0.879184376914054,
,,,-0.0276041668975,5.48172228783369,0.879184376914054,
,,,-0.027552083565,5.48172228783369,0.879546186042717,
,,,-0.0275000002325,5.48172228783369,0.879184376914054,
,,,-0.0274479169,5.48172228783369,0.879184376914054,
,,,-0.0273958335675,5.48900872003287,0.879546186042717,
,,,-0.027343750235,5.49629515223205,0.879546186042717,
,,,-0.0272916669025,5.49629515223205,0.879546186042717,
,,,-0.02723958357,5.50358158443123,0.879546186042717,
,,,-0.0271875002375,5.51086801663041,0.879546186042717,
,,,-0.027135416905,5.51086801663041,0.879546186042717,
,,,-0.0270833335725,5.51086801663041,0.879546186042717,
,,,-0.02703125024,5.51086801663041,0.879546186042717,
,,,-0.0269791669075,5.51815444882959,0.879546186042717,
,,,-0.026927083575,5.51815444882959,0.879546186042717,
,,,-0.0268750002425,5.51815444882959,0.879546186042717,
,,,-0.02682291691,5.52544088102877,0.879907995171379,
,,,-0.0267708335775,5.52544088102877,0.879907995171379,
,,,-0.026718750245,5.52544088102877,0.879907995171379,
,,,-0.0266666669125,5.52544088102877,0.879907995171379,
,,,-0.02661458358,5.52544088102877,0.879907995171379,
,,,-0.0265625002475,5.53272731322795,0.879907995171379,
,,,-0.026510416915,5.53272731322795,0.880269804300042,
,,,-0.0264583335825,5.53272731322795,0.879907995171379,
,,,-0.02640625025,5.53272731322795,0.879907995171379,
,,,-0.0263541669175,5.53272731322795,0.880269804300042,
,,,-0.026302083585,5.54001374542713,0.880269804300042,
,,,-0.0262500002525,5.53272731322795,0.880269804300042,
,,,-0.02619791692,5.54001374542713,0.880269804300042,
,,,-0.0261458335875,5.54001374542713,0.880269804300042,
,,,-0.026093750255,5.54001374542713,0.880269804300042,
,,,-0.0260416669225,5.54001374542713,0.880269804300042,
,,,-0.02598958359,5.54730017762631,0.880269804300042,
,,,-0.0259375002575,5.54730017762631,0.880269804300042,
,,,-0.025885416925,5.54730017762631,0.880269804300042,
,,,-0.0258333335925,5.54730017762631,0.880269804300042,
,,,-0.02578125026,5.54730017762631,0.880269804300042,
,,,-0.0257291669275,5.55458660982549,0.880631613428704,
,,,-0.025677083595,5.55458660982549,0.880269804300042,
,,,-0.0256250002625,5.55458660982549,0.880269804300042,
,,,-0.02557291693,5.55458660982549,0.880631613428704,
,,,-0.0255208335975,5.56187304202467,0.880631613428704,
,,,-0.025468750265,5.56187304202467,0.880269804300042,
,,,-0.0254166669325,5.56187304202467,0.880631613428704,
,,,-0.0253645836,5.56187304202467,0.880269804300042,
,,,-0.0253125002675,5.56915947422385,0.880631613428704,
,,,-0.025260416935,5.56915947422385,0.880631613428704,
,,,-0.0252083336025,5.56915947422385,0.880631613428704,
,,,-0.02515625027,5.57644590642303,0.880631613428704,
,,,-0.0251041669375,5.58373233862221,0.880631613428704,
,,,-0.025052083605,5.59101877082139,0.880631613428704,
,,,-0.0250000002725,5.59101877082139,0.880631613428704,
,,,-0.02494791694,5.59101877082139,0.880631613428704,
,,,-0.0248958336075,5.59830520302057,0.880631613428704,
,,,-0.024843750275,5.59830520302057,0.880631613428704,
,,,-0.0247916669425,5.60559163521975,0.880993422557367,
,,,-0.02473958361,5.60559163521975,0.880993422557367,
,,,-0.0246875002775,5.60559163521975,0.880631613428704,
,,,-0.024635416945,5.60559163521975,0.880993422557367,
,,,-0.0245833336125,5.61287806741893,0.880631613428704,
,,,-0.02453125028,5.62016449961811,0.880993422557367,
,,,-0.0244791669475,5.62745093181729,0.880993422557367,
,,,-0.024427083615,5.62016449961811,0.880631613428704,
,,,-0.0243750002825,5.62745093181729,0.880993422557367,
,,,-0.02432291695,5.62745093181729,0.880993422557367,
,,,-0.0242708336175,5.63473736401647,0.880993422557367,
,,,-0.024218750285,5.63473736401647,0.880993422557367,
,,,-0.0241666669525,5.63473736401647,0.880993422557367,
,,,-0.02411458362,5.63473736401647,0.880993422557367,
,,,-0.0240625002875,5.63473736401647,0.88135523168603,
,,,-0.024010416955,5.63473736401647,0.88135523168603,
,,,-0.0239583336225,5.64202379621565,0.880993422557367,
,,,-0.02390625029,5.64202379621565,0.880993422557367,
,,,-0.0238541669575,5.64202379621565,0.880993422557367,
,,,-0.023802083625,5.64202379621565,0.880993422557367,
,,,-0.0237500002925,5.64202379621565,0.88135523168603,
,,,-0.02369791696,5.64931022841483,0.88135523168603,
,,,-0.0236458336275,5.64931022841483,0.88135523168603,
,,,-0.023593750295,5.64931022841483,0.880993422557367,
,,,-0.0235416669625,5.64931022841483,0.880993422557367,
,,,-0.02348958363,5.64931022841483,0.880993422557367,
,,,-0.0234375002975,5.64931022841483,0.88135523168603,
,,,-0.023385416965,5.64931022841483,0.880993422557367,
,,,-0.0233333336325,5.65659666061401,0.880993422557367,
,,,-0.0232812503,5.65659666061401,0.88135523168603,
,,,-0.0232291669675,5.65659666061401,0.880993422557367,
,,,-0.023177083635,5.65659666061401,0.88135523168603,
,,,-0.0231250003025,5.65659666061401,0.88135523168603,
,,,-0.02307291697,5.65659666061401,0.880993422557367,
,,,-0.0230208336375,5.65659666061401,0.88135523168603,
,,,-0.022968750305,5.65659666061401,0.880993422557367,
,,,-0.0229166669725,5.65659666061401,0.880993422557367,
,,,-0.02286458364,5.65659666061401,0.88135523168603,
,,,-0.0228125003075,5.66388309281319,0.88135523168603,
,,,-0.022760416975,5.66388309281319,0.880993422557367,
,,,-0.0227083336425,5.66388309281319,0.88135523168603,
,,,-0.02265625031,5.66388309281319,0.88135523168603,
,,,-0.0226041669775,5.67116952501237,0.88135523168603,
,,,-0.022552083645,5.67116952501237,0.88135523168603,
,,,-0.0225000003125,5.67116952501237,0.88135523168603,
,,,-0.02244791698,5.67845595721155,0.88135523168603,
,,,-0.0223958336475,5.67116952501237,0.88135523168603,
,,,-0.022343750315,5.67116952501237,0.88135523168603,
,,,-0.0222916669825,5.67845595721155,0.88135523168603,
,,,-0.02223958365,5.68574238941073,0.880993422557367,
,,,-0.0221875003175,5.68574238941073,0.88135523168603,
,,,-0.022135416985,5.68574238941073,0.88135523168603,
,,,-0.0220833336525,5.69302882160991,0.88135523168603,
,,,-0.02203125032,5.69302882160991,0.88135523168603,
,,,-0.0219791669875,5.69302882160991,0.88135523168603,
,,,-0.021927083655,5.70760168600827,0.88135523168603,
,,,-0.0218750003225,5.70031525380909,0.88135523168603,
,,,-0.02182291699,5.70760168600827,0.88135523168603,
,,,-0.0217708336575,5.70760168600827,0.88135523168603,
,,,-0.021718750325,5.71488811820745,0.88135523168603,
,,,-0.0216666669925,5.71488811820745,0.88135523168603,
,,,-0.02161458366,5.72217455040663,0.88135523168603,
,,,-0.0215625003275,5.72217455040663,0.88135523168603,
,,,-0.021510416995,5.72946098260581,0.88135523168603,
,,,-0.0214583336625,5.72946098260581,0.88135523168603,
,,,-0.02140625033,5.72946098260581,0.88135523168603,
,,,-0.0213541669975,5.736747414805,0.880993422557367,
,,,-0.021302083665,5.736747414805,0.88135523168603,
,,,-0.0212500003325,5.74403384700418,0.88135523168603,
,,,-0.021197917,5.74403384700418,0.88135523168603,
,,,-0.0211458336675,5.74403384700418,0.88135523168603,
,,,-0.021093750335,5.74403384700418,0.881717040814692,
,,,-0.0210416670025,5.75132027920336,0.88135523168603,
,,,-0.02098958367,5.75132027920336,0.88135523168603,
,,,-0.0209375003375,5.75132027920336,0.88135523168603,
,,,-0.020885417005,5.75132027920336,0.88135523168603,
,,,-0.0208333336725,5.75132027920336,0.88135523168603,
,,,-0.02078125034,5.75860671140254,0.88135523168603,
,,,-0.0207291670075,5.75860671140254,0.88135523168603,
,,,-0.020677083675,5.75860671140254,0.88135523168603,
,,,-0.0206250003425,5.75860671140254,0.880993422557367,
,,,-0.02057291701,5.75860671140254,0.880993422557367,
,,,-0.0205208336775,5.76589314360172,0.88135523168603,
,,,-0.020468750345,5.76589314360172,0.880993422557367,
,,,-0.0204166670125,5.76589314360172,0.880993422557367,
,,,-0.02036458368,5.76589314360172,0.88135523168603,
,,,-0.0203125003475,5.76589314360172,0.880993422557367,
,,,-0.020260417015,5.76589314360172,0.880993422557367,
,,,-0.0202083336825,5.7731795758009,0.88135523168603,
,,,-0.02015625035,5.7731795758009,0.88135523168603,
,,,-0.0201041670175,5.7731795758009,0.88135523168603,
,,,-0.020052083685,5.7731795758009,0.880993422557367,
,,,-0.0200000003525,5.7731795758009,0.88135523168603,
,,,-0.01994791702,5.7731795758009,0.88135523168603,
,,,-0.0198958336875,5.7731795758009,0.880993422557367,
,,,-0.019843750355,5.78046600800008,0.88135523168603,
,,,-0.0197916670225,5.78046600800008,0.880993422557367,
,,,-0.01973958369,5.78046600800008,0.88135523168603,
,,,-0.0196875003575,5.78046600800008,0.880993422557367,
,,,-0.019635417025,5.78046600800008,0.880993422557367,
,,,-0.0195833336925,5.78775244019926,0.880993422557367,
,,,-0.01953125036,5.78775244019926,0.880993422557367,
,,,-0.0194791670275,5.78775244019926,0.88135523168603,
,,,-0.019427083695,5.78775244019926,0.88135523168603,
,,,-0.0193750003625,5.78775244019926,0.88135523168603,
,,,-0.01932291703,5.78775244019926,0.88135523168603,
,,,-0.0192708336975,5.79503887239844,0.88135523168603,
,,,-0.019218750365,5.79503887239844,0.88135523168603,
,,,-0.0191666670325,5.79503887239844,0.88135523168603,
,,,-0.0191145837,5.8096117367968,0.880993422557367,
,,,-0.0190625003675,5.8096117367968,0.88135523168603,
,,,-0.019010417035,5.80232530459762,0.88135523168603,
,,,-0.0189583337025,5.8096117367968,0.88135523168603,
,,,-0.01890625037,5.8096117367968,0.88135523168603,
,,,-0.0188541670375,5.81689816899598,0.88135523168603,
,,,-0.018802083705,5.81689816899598,0.88135523168603,
,,,-0.0187500003725,5.82418460119516,0.880993422557367,
,,,-0.01869791704,5.82418460119516,0.88135523168603,
,,,-0.0186458337075,5.82418460119516,0.880993422557367,
,,,-0.018593750375,5.83147103339434,0.880993422557367,
,,,-0.0185416670425,5.83147103339434,0.880993422557367,
