Address:,USB0::0x0957::0x179B::MY54313421::0::INSTR,,Analog Channels,,,
Sweep Mode,AUTO,,-0.04015625003,-0.0905197896063328,-0.0144660695223138,
Coup,DC,,-0.0401041666975,-0.0905197896063328,-0.0144660695223138,
Noise Rej,Off,,-0.040052083365,-0.092278583208099,-0.0144660695223138,
HF Rej,Off,,-0.0400000000325,-0.092278583208099,-0.0153454664978199,
Holdoff,40.0 ns,,-0.0399479167,-0.092278583208099,-0.0144660695223138,
Mode,GLIT,,-0.0398958333675,-0.092278583208099,-0.0144660695223138,
Source,CHAN1,,-0.039843750035,-0.092278583208099,-0.0135866725468077,
Slope,POS,,-0.0397916667025,-0.092278583208099,-0.0144660695223138,
Level,246.5 mV V,,-0.03973958337,-0.092278583208099,-0.0144660695223138,
,,,-0.0396875000375,-0.092278583208099,-0.0144660695223138,
HORIZONTAL,,,-0.039635416705,-0.092278583208099,-0.0153454664978199,
Mode,MAIN,,-0.0395833333725,-0.092278583208099,-0.0153454664978199,
Ref,CENT,,-0.03953125004,-0.092278583208099,-0.0153454664978199,
Main Scale,5 ms/,,-0.0394791667075,-0.092278583208099,-0.0144660695223138,
Main Delay,-17 ms,,-0.039427083375,-0.092278583208099,-0.0144660695223138,
,,,-0.0393750000425,-0.092278583208099,-0.0135866725468077,
ACQUISITION,,,-0.03932291671,-0.092278583208099,-0.0135866725468077,
Mode,HRES,,-0.0392708333775,-0.092278583208099,-0.0135866725468077,
RealTime,On,,-0.039218750045,-0.092278583208099,-0.0153454664978199,
Vectors,On,,-0.0391666667125,-0.092278583208099,-0.0144660695223138,
Persistence,Off,,-0.03911458338,-0.0905197896063328,-0.0135866725468077,
,,,-0.0390625000475,-0.0905197896063328,-0.0135866725468077,
,,,-0.039010416715,-0.092278583208099,-0.0144660695223138,
,,,-0.0389583333825,-0.092278583208099,-0.0144660695223138,
,,,-0.03890625005,-0.092278583208099,-0.0144660695223138,
,,,-0.0388541667175,-0.0905197896063328,-0.0135866725468077,
,,,-0.038802083385,-0.092278583208099,-0.0153454664978199,
,,,-0.0387500000525,-0.092278583208099,-0.0153454664978199,
,,,-0.03869791672,-0.0905197896063328,-0.0135866725468077,
,,,-0.0386458333875,-0.0905197896063328,-0.0153454664978199,
,,,-0.038593750055,-0.092278583208099,-0.0144660695223138,
,,,-0.0385416667225,-0.092278583208099,-0.0135866725468077,
,,,-0.03848958339,-0.0905197896063328,-0.0135866725468077,
,,,-0.0384375000575,-0.092278583208099,-0.0153454664978199,
,,,-0.038385416725,-0.0905197896063328,-0.0135866725468077,
,,,-0.0383333333925,-0.0905197896063328,-0.0144660695223138,
,,,-0.03828125006,-0.0905197896063328,-0.0153454664978199,
,,,-0.0382291667275,-0.092278583208099,-0.0153454664978199,
,,,-0.038177083395,-0.092278583208099,-0.016224863473326,
,,,-0.0381250000625,-0.092278583208099,-0.016224863473326,
,,,-0.03807291673,-0.092278583208099,-0.0153454664978199,
,,,-0.0380208333975,-0.092278583208099,-0.0153454664978199,
,,,-0.037968750065,-0.0905197896063328,-0.0153454664978199,
,,,-0.0379166667325,-0.0905197896063328,-0.0144660695223138,
,,,-0.0378645834,-0.092278583208099,-0.0144660695223138,
,,,-0.0378125000675,-0.0905197896063328,-0.0153454664978199,
,,,-0.037760416735,-0.0905197896063328,-0.0153454664978199,
,,,-0.0377083334025,-0.0905197896063328,-0.0144660695223138,
,,,-0.03765625007,-0.0905197896063328,-0.0135866725468077,
,,,-0.0376041667375,-0.092278583208099,-0.0153454664978199,
,,,-0.037552083405,-0.092278583208099,-0.0153454664978199,
,,,-0.0375000000725,-0.092278583208099,-0.0135866725468077,
,,,-0.03744791674,-0.092278583208099,-0.0135866725468077,
,,,-0.0373958334075,-0.092278583208099,-0.0135866725468077,
,,,-0.037343750075,-0.092278583208099,-0.0144660695223138,
,,,-0.0372916667425,-0.092278583208099,-0.0144660695223138,
,,,-0.03723958341,-0.092278583208099,-0.0144660695223138,
,,,-0.0371875000775,-0.092278583208099,-0.0144660695223138,
,,,-0.037135416745,-0.092278583208099,-0.0144660695223138,
,,,-0.0370833334125,-0.092278583208099,-0.0144660695223138,
,,,-0.03703125008,-0.092278583208099,-0.0135866725468077,
,,,-0.0369791667475,-0.0905197896063328,-0.0144660695223138,
,,,-0.036927083415,-0.0905197896063328,-0.0144660695223138,
,,,-0.0368750000825,-0.0905197896063328,-0.0144660695223138,
,,,-0.03682291675,-0.092278583208099,-0.0144660695223138,
,,,-0.0367708334175,-0.092278583208099,-0.0144660695223138,
,,,-0.036718750085,-0.0905197896063328,-0.0144660695223138,
,,,-0.0366666667525,-0.092278583208099,-0.0144660695223138,
,,,-0.03661458342,-0.092278583208099,-0.0144660695223138,
,,,-0.0365625000875,-0.092278583208099,-0.0135866725468077,
,,,-0.036510416755,-0.092278583208099,-0.0144660695223138,
,,,-0.0364583334225,-0.0905197896063328,-0.0144660695223138,
,,,-0.03640625009,-0.092278583208099,-0.016224863473326,
,,,-0.0363541667575,-0.092278583208099,-0.0153454664978199,
,,,-0.036302083425,-0.0905197896063328,-0.0153454664978199,
,,,-0.0362500000925,-0.0905197896063328,-0.0144660695223138,
,,,-0.03619791676,-0.092278583208099,-0.0144660695223138,
,,,-0.0361458334275,-0.092278583208099,-0.0135866725468077,
,,,-0.036093750095,-0.092278583208099,-0.0144660695223138,
,,,-0.0360416667625,-0.0905197896063328,-0.0144660695223138,
,,,-0.03598958343,-0.0905197896063328,-0.0135866725468077,
,,,-0.0359375000975,-0.092278583208099,-0.0144660695223138,
,,,-0.035885416765,-0.092278583208099,-0.0153454664978199,
,,,-0.0358333334325,-0.0905197896063328,-0.0144660695223138,
,,,-0.0357812501,-0.092278583208099,-0.0144660695223138,
,,,-0.0357291667675,-0.092278583208099,-0.0135866725468077,
,,,-0.035677083435,-0.092278583208099,-0.0144660695223138,
,,,-0.0356250001025,-0.092278583208099,-0.0135866725468077,
,,,-0.03557291677,-0.092278583208099,-0.0144660695223138,
,,,-0.0355208334375,-0.092278583208099,-0.0144660695223138,
,,,-0.035468750105,-0.092278583208099,-0.0135866725468077,
,,,-0.0354166667725,-0.092278583208099,-0.0135866725468077,
,,,-0.03536458344,-0.092278583208099,-0.0144660695223138,
,,,-0.0353125001075,-0.0940373768098652,-0.0153454664978199,
,,,-0.035260416775,-0.092278583208099,-0.0135866725468077,
,,,-0.0352083334425,-0.092278583208099,-0.0144660695223138,
,,,-0.03515625011,-0.092278583208099,-0.0153454664978199,
,,,-0.0351041667775,-0.092278583208099,-0.0135866725468077,
,,,-0.035052083445,-0.092278583208099,-0.0135866725468077,
,,,-0.0350000001125,-0.092278583208099,-0.0144660695223138,
,,,-0.03494791678,-0.0905197896063328,-0.0153454664978199,
,,,-0.0348958334475,-0.092278583208099,-0.0144660695223138,
,,,-0.034843750115,-0.092278583208099,-0.0144660695223138,
,,,-0.0347916667825,-0.092278583208099,-0.0127072755713016,
,,,-0.03473958345,-0.0905197896063328,-0.0144660695223138,
,,,-0.0346875001175,-0.092278583208099,-0.0144660695223138,
,,,-0.034635416785,-0.0905197896063328,-0.0144660695223138,
,,,-0.0345833334525,-0.0905197896063328,-0.0153454664978199,
,,,-0.03453125012,-0.0905197896063328,-0.0144660695223138,
,,,-0.0344791667875,-0.0905197896063328,-0.0153454664978199,
,,,-0.034427083455,-0.092278583208099,-0.0144660695223138,
,,,-0.0343750001225,-0.0905197896063328,-0.0135866725468077,
,,,-0.03432291679,-0.0905197896063328,-0.0127072755713016,
,,,-0.0342708334575,-0.0905197896063328,-0.0135866725468077,
,,,-0.034218750125,-0.092278583208099,-0.0127072755713016,
,,,-0.0341666667925,-0.0905197896063328,-0.0135866725468077,
,,,-0.03411458346,-0.092278583208099,-0.0135866725468077,
,,,-0.0340625001275,-0.0905197896063328,-0.0135866725468077,
,,,-0.034010416795,-0.092278583208099,-0.0135866725468077,
,,,-0.0339583334625,-0.0905197896063328,-0.0144660695223138,
,,,-0.03390625013,-0.0905197896063328,-0.0144660695223138,
,,,-0.0338541667975,-0.092278583208099,-0.0144660695223138,
,,,-0.033802083465,-0.092278583208099,-0.0144660695223138,
,,,-0.0337500001325,-0.092278583208099,-0.0135866725468077,
,,,-0.0336979168,-0.092278583208099,-0.0144660695223138,
,,,-0.0336458334675,-0.092278583208099,-0.0144660695223138,
,,,-0.033593750135,-0.092278583208099,-0.0135866725468077,
,,,-0.0335416668025,-0.092278583208099,-0.0144660695223138,
,,,-0.03348958347,-0.092278583208099,-0.0144660695223138,
,,,-0.0334375001375,-0.092278583208099,-0.0135866725468077,
,,,-0.033385416805,-0.092278583208099,-0.0153454664978199,
,,,-0.0333333334725,-0.0905197896063328,-0.0144660695223138,
,,,-0.03328125014,-0.092278583208099,-0.0153454664978199,
,,,-0.0332291668075,-0.0905197896063328,-0.0144660695223138,
,,,-0.033177083475,-0.0940373768098652,-0.0144660695223138,
,,,-0.0331250001425,-0.092278583208099,-0.0144660695223138,
,,,-0.03307291681,-0.092278583208099,-0.0144660695223138,
,,,-0.0330208334775,-0.092278583208099,-0.0144660695223138,
,,,-0.032968750145,-0.092278583208099,-0.0144660695223138,
,,,-0.0329166668125,-0.0905197896063328,-0.0135866725468077,
,,,-0.03286458348,-0.0905197896063328,-0.0135866725468077,
,,,-0.0328125001475,-0.0905197896063328,-0.0144660695223138,
,,,-0.032760416815,-0.0905197896063328,-0.0127072755713016,
,,,-0.0327083334825,-0.0905197896063328,-0.0135866725468077,
,,,-0.03265625015,-0.092278583208099,-0.0144660695223138,
,,,-0.0326041668175,-0.092278583208099,-0.0127072755713016,
,,,-0.032552083485,-0.092278583208099,-0.0135866725468077,
,,,-0.0325000001525,-0.092278583208099,-0.0144660695223138,
,,,-0.03244791682,-0.092278583208099,-0.0127072755713016,
,,,-0.0323958334875,-0.0905197896063328,-0.0144660695223138,
,,,-0.032343750155,-0.092278583208099,-0.0153454664978199,
,,,-0.0322916668225,-0.092278583208099,-0.0144660695223138,
,,,-0.03223958349,-0.092278583208099,-0.0144660695223138,
,,,-0.0321875001575,-0.092278583208099,-0.0135866725468077,
,,,-0.032135416825,-0.092278583208099,-0.0127072755713016,
,,,-0.0320833334925,-0.0905197896063328,-0.0135866725468077,
,,,-0.03203125016,-0.092278583208099,-0.0127072755713016,
,,,-0.0319791668275,-0.092278583208099,-0.0127072755713016,
,,,-0.031927083495,-0.092278583208099,-0.0135866725468077,
,,,-0.0318750001625,-0.0905197896063328,-0.0144660695223138,
,,,-0.03182291683,-0.0905197896063328,-0.0135866725468077,
,,,-0.0317708334975,-0.0905197896063328,-0.0135866725468077,
,,,-0.031718750165,-0.0905197896063328,-0.0144660695223138,
,,,-0.0316666668325,-0.092278583208099,-0.0144660695223138,
,,,-0.0316145835,-0.092278583208099,-0.0135866725468077,
,,,-0.0315625001675,-0.0905197896063328,-0.0135866725468077,
,,,-0.031510416835,-0.092278583208099,-0.0135866725468077,
,,,-0.0314583335025,-0.092278583208099,-0.0144660695223138,
,,,-0.03140625017,-0.092278583208099,-0.0135866725468077,
,,,-0.0313541668375,-0.092278583208099,-0.0144660695223138,
,,,-0.031302083505,-0.0905197896063328,-0.0135866725468077,
,,,-0.0312500001725,3.14390164404176,0.871966081787832,
,,,-0.03119791684,3.14917802484706,0.871966081787832,
,,,-0.0311458335075,3.15445440565236,0.872845478763338,
,,,-0.031093750175,3.15973078645766,0.87460427271435,
,,,-0.0310416668425,3.16500716726296,0.87460427271435,
,,,-0.03098958351,3.16852475446649,0.875483669689856,
,,,-0.0309375001775,3.17204234167002,0.876363066665363,
,,,-0.030885416845,3.17380113527179,0.877242463640869,
,,,-0.0308333335125,3.17731872247532,0.877242463640869,
,,,-0.03078125018,3.17907751607709,0.877242463640869,
,,,-0.0307291668475,3.18083630967885,0.878121860616375,
,,,-0.030677083515,3.18435389688239,0.879001257591881,
,,,-0.0306250001825,3.18787148408592,0.879001257591881,
,,,-0.03057291685,3.19138907128945,0.879880654567387,
,,,-0.0305208335175,3.19490665849298,0.879880654567387,
,,,-0.030468750185,3.19666545209475,0.879880654567387,
,,,-0.0304166668525,3.19842424569651,0.879880654567387,
,,,-0.03036458352,3.19842424569651,0.880760051542893,
,,,-0.0303125001875,3.20018303929828,0.880760051542893,
,,,-0.030260416855,3.20194183290005,0.880760051542893,
,,,-0.0302083335225,3.20370062650181,0.880760051542893,
,,,-0.03015625019,3.20370062650181,0.880760051542893,
,,,-0.0301041668575,3.20545942010358,0.881639448518399,
,,,-0.030052083525,3.20721821370535,0.881639448518399,
,,,-0.0300000001925,3.20897700730711,0.881639448518399,
,,,-0.02994791686,3.21073580090888,0.881639448518399,
,,,-0.0298958335275,3.21425338811241,0.881639448518399,
,,,-0.029843750195,3.21425338811241,0.882518845493905,
,,,-0.0297916668625,3.21601218171418,0.882518845493905,
,,,-0.02973958353,3.21777097531594,0.883398242469411,
,,,-0.0296875001975,3.22128856251948,0.882518845493905,
,,,-0.029635416865,3.22128856251948,0.882518845493905,
,,,-0.0295833335325,3.22480614972301,0.882518845493905,
,,,-0.0295312502,3.22480614972301,0.882518845493905,
,,,-0.0294791668675,3.22656494332477,0.884277639444917,
,,,-0.029427083535,3.22832373692654,0.884277639444917,
,,,-0.0293750002025,3.22832373692654,0.884277639444917,
,,,-0.02932291687,3.23184132413007,0.885157036420424,
,,,-0.0292708335375,3.23184132413007,0.884277639444917,
,,,-0.029218750205,3.23360011773184,0.884277639444917,
,,,-0.0291666668725,3.23360011773184,0.884277639444917,
,,,-0.02911458354,3.23535891133361,0.884277639444917,
,,,-0.0290625002075,3.23535891133361,0.884277639444917,
,,,-0.029010416875,3.23711770493537,0.884277639444917,
,,,-0.0289583335425,3.23887649853714,0.884277639444917,
,,,-0.02890625021,3.2406352921389,0.885157036420424,
,,,-0.0288541668775,3.24415287934244,0.885157036420424,
,,,-0.028802083545,3.2459116729442,0.885157036420424,
,,,-0.0287500002125,3.2459116729442,0.884277639444917,
,,,-0.02869791688,3.24767046654597,0.885157036420424,
,,,-0.0286458335475,3.24767046654597,0.885157036420424,
,,,-0.028593750215,3.2511880537495,0.885157036420424,
,,,-0.0285416668825,3.25294684735127,0.88603643339593,
,,,-0.02848958355,3.25294684735127,0.88603643339593,
,,,-0.0284375002175,3.25470564095303,0.885157036420424,
,,,-0.028385416885,3.2564644345548,0.88603643339593,
,,,-0.0283333335525,3.2564644345548,0.88603643339593,
,,,-0.02828125022,3.25822322815657,0.886915830371436,
,,,-0.0282291668875,3.25822322815657,0.88603643339593,
,,,-0.028177083555,3.25998202175833,0.88603643339593,
,,,-0.0281250002225,3.25998202175833,0.886915830371436,
,,,-0.02807291689,3.2617408153601,0.886915830371436,
,,,-0.0280208335575,3.2617408153601,0.886915830371436,
,,,-0.027968750225,3.26349960896187,0.886915830371436,
,,,-0.0279166668925,3.26525840256363,0.88603643339593,
,,,-0.02786458356,3.2670171961654,0.886915830371436,
,,,-0.0278125002275,3.26525840256363,0.886915830371436,
,,,-0.027760416895,3.26877598976716,0.886915830371436,
,,,-0.0277083335625,3.27053478336893,0.886915830371436,
,,,-0.02765625023,3.27053478336893,0.886915830371436,
,,,-0.0276041668975,3.27405237057246,0.886915830371436,
,,,-0.027552083565,3.27405237057246,0.88603643339593,
,,,-0.0275000002325,3.277569957776,0.886915830371436,
,,,-0.0274479169,3.277569957776,0.886915830371436,
,,,-0.0273958335675,3.277569957776,0.88603643339593,
,,,-0.027343750235,3.28108754497953,0.887795227346942,
,,,-0.0272916669025,3.28108754497953,0.886915830371436,
,,,-0.02723958357,3.28108754497953,0.886915830371436,
,,,-0.0271875002375,3.28284633858129,0.88603643339593,
,,,-0.027135416905,3.28284633858129,0.886915830371436,
,,,-0.0270833335725,3.28460513218306,0.887795227346942,
,,,-0.02703125024,3.28636392578483,0.888674624322448,
,,,-0.0269791669075,3.28636392578483,0.887795227346942,
,,,-0.026927083575,3.28812271938659,0.886915830371436,
,,,-0.0268750002425,3.28812271938659,0.887795227346942,
,,,-0.02682291691,3.28988151298836,0.887795227346942,
,,,-0.0267708335775,3.29164030659013,0.886915830371436,
,,,-0.026718750245,3.29164030659013,0.887795227346942,
,,,-0.0266666669125,3.29339910019189,0.887795227346942,
,,,-0.02661458358,3.29339910019189,0.887795227346942,
,,,-0.0265625002475,3.29339910019189,0.886915830371436,
,,,-0.026510416915,3.29515789379366,0.887795227346942,
,,,-0.0264583335825,3.29691668739542,0.887795227346942,
,,,-0.02640625025,3.29867548099719,0.887795227346942,
,,,-0.0263541669175,3.30043427459896,0.889554021297954,
,,,-0.026302083585,3.30043427459896,0.889554021297954,
,,,-0.0262500002525,3.30395186180249,0.888674624322448,
,,,-0.02619791692,3.30571065540425,0.888674624322448,
,,,-0.0261458335875,3.30746944900602,0.888674624322448,
,,,-0.026093750255,3.30922824260779,0.889554021297954,
,,,-0.0260416669225,3.30746944900602,0.889554021297954,
,,,-0.02598958359,3.30922824260779,0.887795227346942,
,,,-0.0259375002575,3.31274582981132,0.886915830371436,
,,,-0.025885416925,3.31274582981132,0.888674624322448,
,,,-0.0258333335925,3.31450462341309,0.887795227346942,
,,,-0.02578125026,3.31450462341309,0.887795227346942,
,,,-0.0257291669275,3.31450462341309,0.888674624322448,
,,,-0.025677083595,3.31626341701485,0.888674624322448,
,,,-0.0256250002625,3.31802221061662,0.889554021297954,
,,,-0.02557291693,3.31626341701485,0.888674624322448,
,,,-0.0255208335975,3.31802221061662,0.888674624322448,
,,,-0.025468750265,3.31978100421838,0.888674624322448,
,,,-0.0254166669325,3.32153979782015,0.888674624322448,
,,,-0.0253645836,3.32329859142192,0.888674624322448,
,,,-0.0253125002675,3.32505738502368,0.889554021297954,
,,,-0.025260416935,3.32505738502368,0.888674624322448,
,,,-0.0252083336025,3.32681617862545,0.888674624322448,
,,,-0.02515625027,3.33033376582898,0.888674624322448,
,,,-0.0251041669375,3.32857497222722,0.887795227346942,
,,,-0.025052083605,3.33209255943075,0.887795227346942,
,,,-0.0250000002725,3.33385135303251,0.888674624322448,
,,,-0.02494791694,3.33561014663428,0.888674624322448,
,,,-0.0248958336075,3.33561014663428,0.889554021297954,
,,,-0.024843750275,3.33561014663428,0.888674624322448,
,,,-0.0247916669425,3.33736894023605,0.889554021297954,
,,,-0.02473958361,3.33912773383781,0.888674624322448,
,,,-0.0246875002775,3.34088652743958,0.888674624322448,
,,,-0.024635416945,3.34088652743958,0.889554021297954,
,,,-0.0245833336125,3.34264532104135,0.889554021297954,
,,,-0.02453125028,3.34264532104135,0.889554021297954,
,,,-0.0244791669475,3.34440411464311,0.889554021297954,
,,,-0.024427083615,3.34440411464311,0.889554021297954,
,,,-0.0243750002825,3.34616290824488,0.889554021297954,
,,,-0.02432291695,3.34792170184664,0.889554021297954,
,,,-0.0242708336175,3.34968049544841,0.89043341827346,
,,,-0.024218750285,3.34968049544841,0.889554021297954,
,,,-0.0241666669525,3.35143928905018,0.888674624322448,
,,,-0.02411458362,3.35319808265194,0.889554021297954,
,,,-0.0240625002875,3.35495687625371,0.889554021297954,
,,,-0.024010416955,3.35847446345724,0.889554021297954,
,,,-0.0239583336225,3.35847446345724,0.888674624322448,
,,,-0.02390625029,3.36023325705901,0.89043341827346,
,,,-0.0238541669575,3.36023325705901,0.89043341827346,
,,,-0.023802083625,3.36199205066077,0.889554021297954,
,,,-0.0237500002925,3.36375084426254,0.889554021297954,
,,,-0.02369791696,3.36550963786431,0.889554021297954,
,,,-0.0236458336275,3.36726843146607,0.889554021297954,
,,,-0.023593750295,3.36726843146607,0.89043341827346,
,,,-0.0235416669625,3.36726843146607,0.89043341827346,
,,,-0.02348958363,3.36902722506784,0.89043341827346,
,,,-0.0234375002975,3.36902722506784,0.89043341827346,
,,,-0.023385416965,3.37078601866961,0.889554021297954,
,,,-0.0233333336325,3.37078601866961,0.889554021297954,
,,,-0.0232812503,3.37254481227137,0.888674624322448,
,,,-0.0232291669675,3.37254481227137,0.889554021297954,
,,,-0.023177083635,3.37430360587314,0.89043341827346,
,,,-0.0231250003025,3.3760623994749,0.889554021297954,
,,,-0.02307291697,3.37782119307667,0.889554021297954,
,,,-0.0230208336375,3.37782119307667,0.89043341827346,
,,,-0.022968750305,3.37957998667844,0.889554021297954,
,,,-0.0229166669725,3.37957998667844,0.89043341827346,
,,,-0.02286458364,3.3813387802802,0.889554021297954,
,,,-0.0228125003075,3.38485636748374,0.889554021297954,
,,,-0.022760416975,3.38309757388197,0.889554021297954,
,,,-0.0227083336425,3.3866151610855,0.889554021297954,
,,,-0.02265625031,3.3866151610855,0.889554021297954,
,,,-0.0226041669775,3.3866151610855,0.889554021297954,
,,,-0.022552083645,3.38837395468727,0.889554021297954,
,,,-0.0225000003125,3.39013274828903,0.889554021297954,
,,,-0.02244791698,3.3918915418908,0.889554021297954,
,,,-0.0223958336475,3.39365033549257,0.89043341827346,
,,,-0.022343750315,3.39365033549257,0.889554021297954,
,,,-0.0222916669825,3.39365033549257,0.89043341827346,
,,,-0.02223958365,3.39540912909433,0.89043341827346,
,,,-0.0221875003175,3.39540912909433,0.89043341827346,
,,,-0.022135416985,3.3971679226961,0.89043341827346,
,,,-0.0220833336525,3.3971679226961,0.89043341827346,
,,,-0.02203125032,3.39892671629786,0.89043341827346,
,,,-0.0219791669875,3.39892671629786,0.889554021297954,
,,,-0.021927083655,3.40068550989963,0.889554021297954,
,,,-0.0218750003225,3.40068550989963,0.891312815248966,
,,,-0.02182291699,3.40068550989963,0.891312815248966,
,,,-0.0217708336575,3.40420309710316,0.891312815248966,
,,,-0.021718750325,3.40420309710316,0.891312815248966,
,,,-0.0216666669925,3.40596189070493,0.891312815248966,
,,,-0.02161458366,3.4077206843067,0.891312815248966,
,,,-0.0215625003275,3.4077206843067,0.891312815248966,
,,,-0.021510416995,3.40947947790846,0.891312815248966,
,,,-0.0214583336625,3.41123827151023,0.891312815248966,
,,,-0.02140625033,3.41299706511199,0.891312815248966,
,,,-0.0213541669975,3.41299706511199,0.891312815248966,
,,,-0.021302083665,3.41651465231553,0.891312815248966,
,,,-0.0212500003325,3.41475585871376,0.891312815248966,
,,,-0.021197917,3.41651465231553,0.89043341827346,
,,,-0.0211458336675,3.41651465231553,0.891312815248966,
,,,-0.021093750335,3.41827344591729,0.891312815248966,
,,,-0.0210416670025,3.42003223951906,0.891312815248966,
,,,-0.02098958367,3.42179103312083,0.89043341827346,
,,,-0.0209375003375,3.42179103312083,0.89043341827346,
,,,-0.020885417005,3.42354982672259,0.89043341827346,
,,,-0.0208333336725,3.42530862032436,0.891312815248966,
,,,-0.02078125034,3.42530862032436,0.891312815248966,
,,,-0.0207291670075,3.42530862032436,0.89043341827346,
,,,-0.020677083675,3.42706741392612,0.891312815248966,
,,,-0.0206250003425,3.42706741392612,0.89043341827346,
,,,-0.02057291701,3.42882620752789,0.891312815248966,
,,,-0.0205208336775,3.42882620752789,0.89043341827346,
,,,-0.020468750345,3.42882620752789,0.889554021297954,
,,,-0.0204166670125,3.43058500112966,0.891312815248966,
,,,-0.02036458368,3.43234379473142,0.89043341827346,
,,,-0.0203125003475,3.43410258833319,0.89043341827346,
,,,-0.020260417015,3.43586138193496,0.89043341827346,
,,,-0.0202083336825,3.43586138193496,0.891312815248966,
,,,-0.02015625035,3.43762017553672,0.892192212224472,
,,,-0.0201041670175,3.43937896913849,0.891312815248966,
,,,-0.020052083685,3.44113776274025,0.89043341827346,
,,,-0.0200000003525,3.44289655634202,0.891312815248966,
,,,-0.01994791702,3.44289655634202,0.891312815248966,
,,,-0.0198958336875,3.44465534994379,0.89043341827346,
,,,-0.019843750355,3.44641414354555,0.89043341827346,
,,,-0.0197916670225,3.44641414354555,0.891312815248966,
,,,-0.01973958369,3.44817293714732,0.89043341827346,
,,,-0.0196875003575,3.44993173074909,0.891312815248966,
,,,-0.019635417025,3.44993173074909,0.891312815248966,
,,,-0.0195833336925,3.45169052435085,0.89043341827346,
,,,-0.01953125036,3.45169052435085,0.89043341827346,
,,,-0.0194791670275,3.45344931795262,0.891312815248966,
,,,-0.019427083695,3.45344931795262,0.89043341827346,
,,,-0.0193750003625,3.45344931795262,0.89043341827346,
,,,-0.01932291703,3.45696690515615,0.891312815248966,
,,,-0.0192708336975,3.45696690515615,0.892192212224472,
,,,-0.019218750365,3.45696690515615,0.891312815248966,
,,,-0.0191666670325,3.45872569875792,0.891312815248966,
,,,-0.0191145837,3.45872569875792,0.89043341827346,
,,,-0.0190625003675,3.46048449235968,0.89043341827346,
,,,-0.019010417035,3.46048449235968,0.891312815248966,
,,,-0.0189583337025,3.46224328596145,0.89043341827346,
,,,-0.01890625037,3.46400207956322,0.89043341827346,
,,,-0.0188541670375,3.46224328596145,0.89043341827346,
,,,-0.018802083705,3.46400207956322,0.889554021297954,
,,,-0.0187500003725,3.46576087316498,0.889554021297954,
,,,-0.01869791704,3.46576087316498,0.89043341827346,
,,,-0.0186458337075,3.46927846036851,0.891312815248966,
