Address:,USB0::0x0957::0x179B::MY54313421::0::INSTR,,Analog Channels,,,
,,,-0.0347916667825,-0.0829145873431116,-0.00931406911695376,
,,,-0.03473958345,-0.0829145873431116,-0.00931406911695376,
,,,-0.0346875001175,-0.0829145873431116,-0.0108216066728346,
,,,-0.034635416785,-0.0829145873431116,-0.0108216066728346,
,,,-0.0345833334525,-0.0829145873431116,-0.011575375450775,
,,,-0.03453125012,-0.0829145873431116,-0.0100678378948942,
,,,-0.0344791667875,-0.0829145873431116,-0.0100678378948942,
,,,-0.034427083455,-0.0829145873431116,-0.0100678378948942,
,,,-0.0343750001225,-0.0829145873431116,-0.00931406911695376,
,,,-0.03432291679,-0.0829145873431116,-0.0100678378948942,
,,,-0.0342708334575,-0.0829145873431116,-0.00931406911695376,
,,,-0.034218750125,-0.0829145873431116,-0.00931406911695376,
,,,-0.0341666667925,-0.0829145873431116,-0.0100678378948942,
,,,-0.03411458346,-0.0829145873431116,-0.0100678378948942,
,,,-0.0340625001275,-0.0829145873431116,-0.0100678378948942,
,,,-0.034010416795,-0.0829145873431116,-0.0108216066728346,
,,,-0.0339583334625,-0.0829145873431116,-0.0100678378948942,
,,,-0.03390625013,-0.0829145873431116,-0.0100678378948942,
,,,-0.0338541667975,-0.0829145873431116,-0.00931406911695376,
,,,-0.033802083465,-0.0854271505959332,-0.0108216066728346,
,,,-0.0337500001325,-0.0829145873431116,-0.0100678378948942,
,,,-0.0336979168,-0.0829145873431116,-0.00931406911695376,
,,,-0.0336458334675,-0.0829145873431116,-0.00931406911695376,
,,,-0.033593750135,-0.0829145873431116,-0.00931406911695376,
,,,-0.0335416668025,-0.0829145873431116,-0.0100678378948942,
,,,-0.03348958347,-0.0829145873431116,-0.0108216066728346,
,,,-0.0334375001375,-0.0829145873431116,-0.0100678378948942,
,,,-0.033385416805,-0.0829145873431116,-0.0100678378948942,
,,,-0.0333333334725,-0.0829145873431116,-0.0100678378948942,
,,,-0.03328125014,-0.0829145873431116,-0.0100678378948942,
,,,-0.0332291668075,-0.0829145873431116,-0.00931406911695376,
,,,-0.033177083475,-0.0829145873431116,-0.00931406911695376,
,,,-0.0331250001425,-0.0829145873431116,-0.00931406911695376,
,,,-0.03307291681,-0.0829145873431116,-0.00931406911695376,
,,,-0.0330208334775,-0.0829145873431116,-0.0100678378948942,
,,,-0.032968750145,-0.0829145873431116,-0.00931406911695376,
,,,-0.0329166668125,-0.0829145873431116,-0.0100678378948942,
,,,-0.03286458348,-0.0829145873431116,-0.00931406911695376,
,,,-0.0328125001475,-0.0829145873431116,-0.0100678378948942,
,,,-0.032760416815,-0.0829145873431116,-0.00931406911695376,
,,,-0.0327083334825,-0.0829145873431116,-0.0100678378948942,
,,,-0.03265625015,-0.0829145873431116,-0.00931406911695376,
,,,-0.0326041668175,-0.0829145873431116,-0.00931406911695376,
,,,-0.032552083485,-0.0829145873431116,-0.00931406911695376,
,,,-0.0325000001525,-0.0829145873431116,-0.00931406911695376,
,,,-0.03244791682,-0.0829145873431116,-0.0100678378948942,
,,,-0.0323958334875,-0.0829145873431116,-0.00931406911695376,
,,,-0.032343750155,-0.0829145873431116,-0.00856030033901334,
,,,-0.0322916668225,-0.0829145873431116,-0.0100678378948942,
,,,-0.03223958349,-0.0829145873431116,-0.0100678378948942,
,,,-0.0321875001575,-0.0829145873431116,-0.00931406911695376,
,,,-0.032135416825,-0.0829145873431116,-0.0100678378948942,
,,,-0.0320833334925,-0.0829145873431116,-0.00931406911695376,
,,,-0.03203125016,-0.0829145873431116,-0.00931406911695376,
,,,-0.0319791668275,-0.0829145873431116,-0.00931406911695376,
,,,-0.031927083495,-0.0854271505959332,-0.0100678378948942,
,,,-0.0318750001625,-0.0829145873431116,-0.0108216066728346,
,,,-0.03182291683,-0.0829145873431116,-0.0100678378948942,
,,,-0.0317708334975,-0.0829145873431116,-0.00931406911695376,
,,,-0.031718750165,-0.0829145873431116,-0.0100678378948942,
,,,-0.0316666668325,-0.0829145873431116,-0.0100678378948942,
,,,-0.0316145835,-0.0829145873431116,-0.0100678378948942,
,,,-0.0315625001675,-0.0829145873431116,-0.00856030033901334,
,,,-0.031510416835,-0.0829145873431116,-0.00931406911695376,
,,,-0.0314583335025,-0.0829145873431116,-0.00856030033901334,
,,,-0.03140625017,-0.0829145873431116,-0.00931406911695376,
,,,-0.0313541668375,-0.0829145873431116,-0.00931406911695376,
,,,-0.031302083505,-0.0829145873431116,-0.0100678378948942,
,,,-0.0312500001725,3.15326688229106,0.867319019627757,
,,,-0.03119791684,3.16582969855517,0.867319019627757,
,,,-0.0311458335075,3.16834226180799,0.868072788405698,
,,,-0.031093750175,3.17336738831364,0.870334094739519,
,,,-0.0310416668425,3.17336738831364,0.870334094739519,
,,,-0.03098958351,3.17587995156646,0.871087863517459,
,,,-0.0309375001775,3.17839251481928,0.8718416322954,
,,,-0.030885416845,3.1809050780721,0.8718416322954,
,,,-0.0308333335125,3.18341764132492,0.87259540107334,
,,,-0.03078125018,3.18593020457774,0.873349169851281,
,,,-0.0307291668475,3.19095533108339,0.874102938629221,
,,,-0.030677083515,3.19346789433621,0.874102938629221,
,,,-0.0306250001825,3.19598045758903,0.874856707407162,
,,,-0.03057291685,3.19849302084185,0.874102938629221,
,,,-0.0305208335175,3.19849302084185,0.875610476185102,
,,,-0.030468750185,3.20603071060032,0.875610476185102,
,,,-0.0304166668525,3.20854327385314,0.875610476185102,
,,,-0.03036458352,3.20854327385314,0.876364244963042,
,,,-0.0303125001875,3.21105583710596,0.877118013740983,
,,,-0.030260416855,3.21105583710596,0.876364244963042,
,,,-0.0302083335225,3.21105583710596,0.877118013740983,
,,,-0.03015625019,3.21356840035878,0.877118013740983,
,,,-0.0301041668575,3.21356840035878,0.875610476185102,
,,,-0.030052083525,3.21356840035878,0.877871782518923,
,,,-0.0300000001925,3.2160809636116,0.877118013740983,
,,,-0.02994791686,3.2160809636116,0.877118013740983,
,,,-0.0298958335275,3.2160809636116,0.877871782518923,
,,,-0.029843750195,3.21859352686442,0.877118013740983,
,,,-0.0297916668625,3.22110609011725,0.877871782518923,
,,,-0.02973958353,3.22110609011725,0.877871782518923,
,,,-0.0296875001975,3.22361865337007,0.877871782518923,
,,,-0.029635416865,3.22361865337007,0.877871782518923,
,,,-0.0295833335325,3.22613121662289,0.877871782518923,
,,,-0.0295312502,3.22613121662289,0.878625551296864,
,,,-0.0294791668675,3.22864377987571,0.878625551296864,
,,,-0.029427083535,3.23115634312853,0.878625551296864,
,,,-0.0293750002025,3.23366890638135,0.878625551296864,
,,,-0.02932291687,3.23618146963418,0.879379320074804,
,,,-0.0292708335375,3.23618146963418,0.880133088852745,
,,,-0.029218750205,3.24120659613982,0.880886857630685,
,,,-0.0291666668725,3.24120659613982,0.880133088852745,
,,,-0.02911458354,3.24120659613982,0.879379320074804,
,,,-0.0290625002075,3.24623172264546,0.879379320074804,
,,,-0.029010416875,3.24371915939264,0.879379320074804,
,,,-0.0289583335425,3.24623172264546,0.879379320074804,
,,,-0.02890625021,3.24874428589828,0.879379320074804,
,,,-0.0288541668775,3.24874428589828,0.879379320074804,
,,,-0.028802083545,3.2512568491511,0.880133088852745,
,,,-0.0287500002125,3.2512568491511,0.879379320074804,
,,,-0.02869791688,3.2512568491511,0.880886857630685,
,,,-0.0286458335475,3.25376941240393,0.880886857630685,
,,,-0.028593750215,3.25376941240393,0.880886857630685,
,,,-0.0285416668825,3.25376941240393,0.880886857630685,
,,,-0.02848958355,3.25628197565675,0.880886857630685,
,,,-0.0284375002175,3.25628197565675,0.880886857630685,
,,,-0.028385416885,3.25628197565675,0.880886857630685,
,,,-0.0283333335525,3.25628197565675,0.880886857630685,
,,,-0.02828125022,3.25879453890957,0.880133088852745,
,,,-0.0282291668875,3.26130710216239,0.880133088852745,
,,,-0.028177083555,3.26130710216239,0.880886857630685,
,,,-0.0281250002225,3.26381966541521,0.882394395186566,
,,,-0.02807291689,3.26633222866803,0.883148163964506,
,,,-0.0280208335575,3.26633222866803,0.882394395186566,
,,,-0.027968750225,3.26884479192086,0.883901932742447,
,,,-0.0279166668925,3.26884479192086,0.882394395186566,
,,,-0.02786458356,3.2738699184265,0.882394395186566,
,,,-0.0278125002275,3.2738699184265,0.881640626408625,
,,,-0.027760416895,3.2738699184265,0.882394395186566,
,,,-0.0277083335625,3.27638248167932,0.881640626408625,
,,,-0.02765625023,3.27889504493214,0.881640626408625,
,,,-0.0276041668975,3.27889504493214,0.881640626408625,
,,,-0.027552083565,3.28140760818496,0.882394395186566,
,,,-0.0275000002325,3.28392017143779,0.881640626408625,
,,,-0.0274479169,3.28392017143779,0.881640626408625,
,,,-0.0273958335675,3.28392017143779,0.880886857630685,
,,,-0.027343750235,3.28643273469061,0.881640626408625,
,,,-0.0272916669025,3.28894529794343,0.882394395186566,
,,,-0.02723958357,3.28894529794343,0.882394395186566,
,,,-0.0271875002375,3.29145786119625,0.883148163964506,
,,,-0.027135416905,3.29145786119625,0.882394395186566,
,,,-0.0270833335725,3.29145786119625,0.882394395186566,
,,,-0.02703125024,3.29397042444907,0.883148163964506,
,,,-0.0269791669075,3.29397042444907,0.883148163964506,
,,,-0.026927083575,3.29648298770189,0.883148163964506,
,,,-0.0268750002425,3.29648298770189,0.883148163964506,
,,,-0.02682291691,3.29648298770189,0.883901932742447,
,,,-0.0267708335775,3.29648298770189,0.883901932742447,
,,,-0.026718750245,3.29648298770189,0.883148163964506,
,,,-0.0266666669125,3.29899555095471,0.882394395186566,
,,,-0.02661458358,3.29899555095471,0.882394395186566,
,,,-0.0265625002475,3.30150811420754,0.882394395186566,
,,,-0.026510416915,3.30150811420754,0.883148163964506,
,,,-0.0264583335825,3.30402067746036,0.883148163964506,
,,,-0.02640625025,3.30402067746036,0.883901932742447,
,,,-0.0263541669175,3.30402067746036,0.883148163964506,
,,,-0.026302083585,3.309045803966,0.883148163964506,
,,,-0.0262500002525,3.309045803966,0.884655701520387,
,,,-0.02619791692,3.30653324071318,0.883148163964506,
,,,-0.0261458335875,3.31407093047164,0.882394395186566,
,,,-0.026093750255,3.31407093047164,0.883148163964506,
,,,-0.0260416669225,3.31407093047164,0.883901932742447,
,,,-0.02598958359,3.31658349372447,0.884655701520387,
,,,-0.0259375002575,3.31909605697729,0.883148163964506,
,,,-0.025885416925,3.32160862023011,0.883901932742447,
,,,-0.0258333335925,3.32412118348293,0.883901932742447,
,,,-0.02578125026,3.32160862023011,0.883901932742447,
,,,-0.0257291669275,3.32412118348293,0.883901932742447,
,,,-0.025677083595,3.32663374673575,0.883901932742447,
,,,-0.0256250002625,3.32663374673575,0.883901932742447,
,,,-0.02557291693,3.32914630998857,0.883901932742447,
,,,-0.0255208335975,3.33165887324139,0.883901932742447,
,,,-0.025468750265,3.33165887324139,0.883901932742447,
,,,-0.0254166669325,3.33165887324139,0.884655701520387,
,,,-0.0253645836,3.33417143649422,0.885409470298328,
,,,-0.0253125002675,3.33417143649422,0.884655701520387,
,,,-0.025260416935,3.33417143649422,0.884655701520387,
,,,-0.0252083336025,3.33417143649422,0.884655701520387,
,,,-0.02515625027,3.33417143649422,0.884655701520387,
,,,-0.0251041669375,3.33668399974704,0.884655701520387,
,,,-0.025052083605,3.33668399974704,0.884655701520387,
,,,-0.0250000002725,3.33668399974704,0.884655701520387,
,,,-0.02494791694,3.33919656299986,0.885409470298328,
,,,-0.0248958336075,3.33919656299986,0.885409470298328,
,,,-0.024843750275,3.33668399974704,0.885409470298328,
,,,-0.0247916669425,3.33919656299986,0.884655701520387,
,,,-0.02473958361,3.33919656299986,0.884655701520387,
,,,-0.0246875002775,3.34170912625268,0.884655701520387,
,,,-0.024635416945,3.34170912625268,0.883901932742447,
,,,-0.0245833336125,3.3442216895055,0.885409470298328,
,,,-0.02453125028,3.3442216895055,0.884655701520387,
,,,-0.0244791669475,3.3442216895055,0.885409470298328,
,,,-0.024427083615,3.34673425275832,0.884655701520387,
,,,-0.0243750002825,3.34924681601115,0.883901932742447,
,,,-0.02432291695,3.34924681601115,0.883901932742447,
,,,-0.0242708336175,3.34924681601115,0.884655701520387,
,,,-0.024218750285,3.35175937926397,0.883901932742447,
,,,-0.0241666669525,3.35427194251679,0.884655701520387,
,,,-0.02411458362,3.35678450576961,0.883901932742447,
,,,-0.0240625002875,3.35678450576961,0.883901932742447,
,,,-0.024010416955,3.35929706902243,0.885409470298328,
,,,-0.0239583336225,3.36180963227525,0.885409470298328,
,,,-0.02390625029,3.36180963227525,0.884655701520387,
,,,-0.0238541669575,3.36180963227525,0.884655701520387,
,,,-0.023802083625,3.36432219552808,0.884655701520387,
,,,-0.0237500002925,3.36432219552808,0.884655701520387,
,,,-0.02369791696,3.36432219552808,0.886163239076268,
,,,-0.0236458336275,3.3668347587809,0.886163239076268,
,,,-0.023593750295,3.36934732203372,0.885409470298328,
,,,-0.0235416669625,3.36934732203372,0.884655701520387,
,,,-0.02348958363,3.37185988528654,0.885409470298328,
,,,-0.0234375002975,3.37185988528654,0.885409470298328,
,,,-0.023385416965,3.37185988528654,0.885409470298328,
,,,-0.0233333336325,3.37437244853936,0.886163239076268,
,,,-0.0232812503,3.37437244853936,0.886163239076268,
,,,-0.0232291669675,3.37437244853936,0.886163239076268,
,,,-0.023177083635,3.37688501179218,0.885409470298328,
,,,-0.0231250003025,3.37688501179218,0.885409470298328,
,,,-0.02307291697,3.37688501179218,0.885409470298328,
,,,-0.0230208336375,3.37688501179218,0.886163239076268,
,,,-0.022968750305,3.37688501179218,0.885409470298328,
,,,-0.0229166669725,3.379397575045,0.885409470298328,
,,,-0.02286458364,3.379397575045,0.885409470298328,
,,,-0.0228125003075,3.38191013829783,0.886163239076268,
,,,-0.022760416975,3.38191013829783,0.886163239076268,
,,,-0.0227083336425,3.38442270155065,0.886163239076268,
,,,-0.02265625031,3.38442270155065,0.885409470298328,
,,,-0.0226041669775,3.38442270155065,0.885409470298328,
,,,-0.022552083645,3.38693526480347,0.885409470298328,
,,,-0.0225000003125,3.38944782805629,0.885409470298328,
,,,-0.02244791698,3.38944782805629,0.886163239076268,
,,,-0.0223958336475,3.38944782805629,0.886163239076268,
,,,-0.022343750315,3.39447295456193,0.886163239076268,
,,,-0.0222916669825,3.39447295456193,0.885409470298328,
,,,-0.02223958365,3.39698551781476,0.885409470298328,
,,,-0.0221875003175,3.39698551781476,0.886163239076268,
,,,-0.022135416985,3.39698551781476,0.885409470298328,
,,,-0.0220833336525,3.39949808106758,0.885409470298328,
,,,-0.02203125032,3.40452320757322,0.885409470298328,
,,,-0.0219791669875,3.4020106443204,0.885409470298328,
,,,-0.021927083655,3.4020106443204,0.886163239076268,
,,,-0.0218750003225,3.40452320757322,0.886163239076268,
,,,-0.02182291699,3.40703577082604,0.885409470298328,
,,,-0.0217708336575,3.40703577082604,0.885409470298328,
,,,-0.021718750325,3.40703577082604,0.886163239076268,
,,,-0.0216666669925,3.40954833407886,0.886917007854208,
,,,-0.02161458366,3.40954833407886,0.886917007854208,
,,,-0.0215625003275,3.41206089733168,0.886917007854208,
,,,-0.021510416995,3.41206089733168,0.884655701520387,
,,,-0.0214583336625,3.41206089733168,0.886163239076268,
,,,-0.02140625033,3.41457346058451,0.886163239076268,
,,,-0.0213541669975,3.41457346058451,0.886917007854208,
,,,-0.021302083665,3.41457346058451,0.885409470298328,
,,,-0.0212500003325,3.41708602383733,0.886163239076268,
,,,-0.021197917,3.41708602383733,0.886163239076268,
,,,-0.0211458336675,3.41708602383733,0.886163239076268,
,,,-0.021093750335,3.41708602383733,0.886917007854208,
,,,-0.0210416670025,3.41708602383733,0.886917007854208,
,,,-0.02098958367,3.41959858709015,0.886917007854208,
,,,-0.0209375003375,3.41959858709015,0.888424545410089,
,,,-0.020885417005,3.42211115034297,0.886163239076268,
,,,-0.0208333336725,3.42211115034297,0.886917007854208,
,,,-0.02078125034,3.42211115034297,0.886163239076268,
,,,-0.0207291670075,3.42211115034297,0.885409470298328,
,,,-0.020677083675,3.42462371359579,0.884655701520387,
,,,-0.0206250003425,3.42462371359579,0.886163239076268,
,,,-0.02057291701,3.42462371359579,0.885409470298328,
,,,-0.0205208336775,3.42713627684861,0.886163239076268,
,,,-0.020468750345,3.42964884010144,0.886163239076268,
,,,-0.0204166670125,3.42964884010144,0.886163239076268,
,,,-0.02036458368,3.4371865298599,0.886163239076268,
,,,-0.0203125003475,3.43467396660708,0.886163239076268,
,,,-0.020260417015,3.4371865298599,0.886163239076268,
,,,-0.0202083336825,3.4371865298599,0.886917007854208,
,,,-0.02015625035,3.43969909311272,0.887670776632149,
,,,-0.0201041670175,3.44221165636554,0.886917007854208,
,,,-0.020052083685,3.44221165636554,0.886163239076268,
,,,-0.0200000003525,3.44472421961837,0.886917007854208,
,,,-0.01994791702,3.44472421961837,0.886917007854208,
,,,-0.0198958336875,3.44472421961837,0.886917007854208,
,,,-0.019843750355,3.44723678287119,0.886163239076268,
,,,-0.0197916670225,3.44723678287119,0.886917007854208,
,,,-0.01973958369,3.44974934612401,0.886917007854208,
,,,-0.0196875003575,3.44974934612401,0.887670776632149,
,,,-0.019635417025,3.45226190937683,0.886917007854208,
,,,-0.0195833336925,3.45226190937683,0.886163239076268,
,,,-0.01953125036,3.45226190937683,0.886163239076268,
,,,-0.0194791670275,3.45226190937683,0.886917007854208,
,,,-0.019427083695,3.45477447262965,0.886163239076268,
,,,-0.0193750003625,3.45477447262965,0.886163239076268,
,,,-0.01932291703,3.45477447262965,0.887670776632149,
,,,-0.0192708336975,3.45477447262965,0.886917007854208,
,,,-0.019218750365,3.45728703588247,0.886163239076268,
,,,-0.0191666670325,3.45728703588247,0.886163239076268,
,,,-0.0191145837,3.45728703588247,0.886917007854208,
,,,-0.0190625003675,3.45979959913529,0.886917007854208,
,,,-0.019010417035,3.45979959913529,0.886163239076268,
,,,-0.0189583337025,3.45979959913529,0.886917007854208,
,,,-0.01890625037,3.46231216238812,0.886917007854208,
